Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
NNAT,1.0198004042336635,0.018810344152751703,EPN_like_vs_Glial,NNAT,4826,Up
TSPAN6,1.1195671115694736,0.018815848720853314,EPN_like_vs_Glial,TSPAN6,7105,Up
LAMA1,1.0009498236880177,0.01912143955020888,EPN_like_vs_Glial,LAMA1,284217,Up
FKBP9,1.0463209233192643,0.019238125594329566,EPN_like_vs_Glial,FKBP9,11328,Up
GGH,1.6678848152874544,0.01969127493037682,EPN_like_vs_Glial,GGH,8836,Up
FMO1,1.8576209731735034,0.02006907083823324,EPN_like_vs_Glial,FMO1,2326,Up
NXN,1.3822760479445044,0.020332866235274964,EPN_like_vs_Glial,NXN,64359,Up
TMEM231,1.3805995089270624,0.028974697855942998,EPN_like_vs_Glial,TMEM231,79583,Up
IGF2BP1,1.317154455294677,0.03161891758843236,EPN_like_vs_Glial,IGF2BP1,10642,Up
DIABLO,1.0590457738137005,0.03290789195472808,EPN_like_vs_Glial,DIABLO,56616,Up
ELN,1.0902172067151916,0.037260059704626425,EPN_like_vs_Glial,ELN,2006,Up
ARSA,1.02374067495413,0.03776176226788889,EPN_like_vs_Glial,ARSA,410,Up
PPP1R1B,1.1817145442843398,0.04298887957438836,EPN_like_vs_Glial,PPP1R1B,84152,Up
ACSS1,1.3327460596192822,0.04304886772605049,EPN_like_vs_Glial,ACSS1,84532,Up
