Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
CCNL1,1.2663055534369647,0.03048842059910291,ATRT_vs_EPN_like,CCNL1,57018,Up
RCC2,1.2366207061501733,0.03048842059910291,ATRT_vs_EPN_like,RCC2,55920,Up
NFKB1,1.0228994007472103,0.03079725764351941,ATRT_vs_EPN_like,NFKB1,4790,Up
NAA25,1.0005432307315658,0.031884303072197445,ATRT_vs_EPN_like,NAA25,80018,Up
IGHV1-69,2.029710949751415,0.032238633237432056,ATRT_vs_EPN_like,IGHV1-69,28461,Up
GALK1,1.3542395310884494,0.03295696824508032,ATRT_vs_EPN_like,GALK1,2584,Up
SSR4,1.0355410265247613,0.03303897684211939,ATRT_vs_EPN_like,SSR4,6748,Up
WARS1,1.4837007258709356,0.033165326589721995,ATRT_vs_EPN_like,WARS1,7453,Up
MID1,1.1983805322526102,0.03347872743532995,ATRT_vs_EPN_like,MID1,4281,Up
NEMP1,1.3538200762776107,0.03428781956665319,ATRT_vs_EPN_like,NEMP1,23306,Up
QSOX2,1.0916742622901907,0.03473285920036425,ATRT_vs_EPN_like,QSOX2,169714,Up
FBP1,1.2914579612361763,0.034895598249403095,ATRT_vs_EPN_like,FBP1,2203,Up
TMEM165,1.2949077647647442,0.03570922013444919,ATRT_vs_EPN_like,TMEM165,55858,Up
ATAD2,1.4735954421401125,0.03577278174316657,ATRT_vs_EPN_like,ATAD2,29028,Up
CD163,1.8783907685685044,0.035931445725787214,ATRT_vs_EPN_like,CD163,9332,Up
BST2,2.011609743452052,0.036076241531629534,ATRT_vs_EPN_like,BST2,684,Up
TM9SF2,1.026566576713826,0.036597872725960705,ATRT_vs_EPN_like,TM9SF2,9375,Up
XRN1,1.070864979204643,0.03663788717465568,ATRT_vs_EPN_like,XRN1,54464,Up
NCAPH,1.4248596270566498,0.03812188883114049,ATRT_vs_EPN_like,NCAPH,23397,Up
CCDC6,1.2829182378616473,0.038376854714358505,ATRT_vs_EPN_like,CCDC6,8030,Up
GTF2E2,1.1187340194136723,0.03876266096821989,ATRT_vs_EPN_like,GTF2E2,2961,Up
ALG6,1.1696207555805103,0.03957753932292109,ATRT_vs_EPN_like,ALG6,29929,Up
CCN2,1.5168797194798636,0.04025020188084216,ATRT_vs_EPN_like,CCN2,1490,Up
ERGIC2,1.031682481179569,0.04036724165703484,ATRT_vs_EPN_like,ERGIC2,51290,Up
ARFGEF2,1.0556704396241123,0.040665059765929316,ATRT_vs_EPN_like,ARFGEF2,10564,Up
MTHFD1L,1.2319610417484341,0.041739170443785854,ATRT_vs_EPN_like,MTHFD1L,25902,Up
HCCS,1.065264788914451,0.04183373009211261,ATRT_vs_EPN_like,HCCS,3052,Up
CYP51A1,1.1490318957286192,0.04218105938341547,ATRT_vs_EPN_like,CYP51A1,1595,Up
SPP1,2.2367329517090155,0.04257688529655279,ATRT_vs_EPN_like,SPP1,6696,Up
CEPT1,1.1271655451017395,0.04291916662661361,ATRT_vs_EPN_like,CEPT1,10390,Up
ZNF622,1.2626916850331007,0.04313783269113618,ATRT_vs_EPN_like,ZNF622,90441,Up
IGF2BP2,2.0674356814608466,0.04334384916476106,ATRT_vs_EPN_like,IGF2BP2,10644,Up
SNX9,1.0624051891883823,0.043875532909307485,ATRT_vs_EPN_like,SNX9,51429,Up
IGHV3-13,1.2456144374903388,0.04450558831419983,ATRT_vs_EPN_like,IGHV3-13,28449,Up
IGHV3-74,1.3685239958652176,0.04533058484106852,ATRT_vs_EPN_like,IGHV3-74,28408,Up
C1QA,1.7360837902632298,0.04571559408611859,ATRT_vs_EPN_like,C1QA,712,Up
GTPBP4,1.135265281877249,0.04571559408611859,ATRT_vs_EPN_like,GTPBP4,23560,Up
NIPSNAP1,1.322429703195958,0.04586947205396879,ATRT_vs_EPN_like,NIPSNAP1,8508,Up
ERGIC3,1.0524244142366186,0.045958144613718235,ATRT_vs_EPN_like,ERGIC3,51614,Up
TIGAR,1.394732207768488,0.04628436664937715,ATRT_vs_EPN_like,TIGAR,57103,Up
HAT1,1.0975395717825478,0.04628436664937715,ATRT_vs_EPN_like,HAT1,8520,Up
ERI1,1.3038656127358301,0.04723507802488645,ATRT_vs_EPN_like,ERI1,90459,Up
TRAPPC12,1.1525737662440392,0.04735877950683557,ATRT_vs_EPN_like,TRAPPC12,51112,Up
