Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
HAGH,-1.69865336571592,4.76768819893587e-4,ATRT_vs_Glial,HAGH,3029,Down
AGPAT5,-1.4450717472765646,4.828112748745258e-4,ATRT_vs_Glial,AGPAT5,55326,Down
RAB7A,-1.0523499392738707,4.928464398037176e-4,ATRT_vs_Glial,RAB7A,7879,Down
CSRP1,-3.277541589654696,4.988783200395046e-4,ATRT_vs_Glial,CSRP1,1465,Down
TRIM9,-1.9982900118474944,4.988783200395046e-4,ATRT_vs_Glial,TRIM9,114088,Down
KBTBD11,-3.9574188661723717,5.061910775925359e-4,ATRT_vs_Glial,KBTBD11,9920,Down
CALCRL,-2.564059107558773,5.061910775925359e-4,ATRT_vs_Glial,CALCRL,10203,Down
MOCS2,-2.0456965174891657,5.061910775925359e-4,ATRT_vs_Glial,MOCS2,4338,Down
S100B,-4.5147063747117215,5.100222937039726e-4,ATRT_vs_Glial,S100B,6285,Down
NCAM2,-3.2090117384876855,5.100222937039726e-4,ATRT_vs_Glial,NCAM2,4685,Down
CDC42EP4,-2.9735059194005586,5.100222937039726e-4,ATRT_vs_Glial,CDC42EP4,23580,Down
YWHAB,-1.201685561710299,5.100222937039726e-4,ATRT_vs_Glial,YWHAB,7529,Down
ALDH9A1,-1.8399680597337067,5.103105471521053e-4,ATRT_vs_Glial,ALDH9A1,223,Down
GSTM2,-2.5458516396050257,5.267613327391416e-4,ATRT_vs_Glial,GSTM2,2946,Down
RHOG,-1.3516845591021713,5.339054136784815e-4,ATRT_vs_Glial,RHOG,391,Down
TMOD2,-2.8438974259596,5.608333589571001e-4,ATRT_vs_Glial,TMOD2,29767,Down
TUBB2B,-3.272172743431984,5.929200816673345e-4,ATRT_vs_Glial,TUBB2B,347733,Down
RAB12,-1.5374056103661182,5.93407242595469e-4,ATRT_vs_Glial,RAB12,201475,Down
NIF3L1,-1.0609814477480093,6.003636960343624e-4,ATRT_vs_Glial,NIF3L1,60491,Down
KCTD21,-2.130575165082643,6.078821664158916e-4,ATRT_vs_Glial,KCTD21,283219,Down
KIF13B,-1.5936339346948465,6.1201973926174e-4,ATRT_vs_Glial,KIF13B,23303,Down
DDAH2,-1.8692568302912598,6.144902277191197e-4,ATRT_vs_Glial,DDAH2,23564,Down
HPCAL1,-2.455882740623508,6.296858097604031e-4,ATRT_vs_Glial,HPCAL1,3241,Down
TLN2,-1.971837421074369,6.386189442556231e-4,ATRT_vs_Glial,TLN2,83660,Down
ALAD,-2.124630771764167,6.646513924183514e-4,ATRT_vs_Glial,ALAD,210,Down
