Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
PHKA1,-1.0040146457709973,0.006074113247485398,EPN_like_vs_Glial,PHKA1,5255,Down
S100A16,-1.5759466356062504,0.006178878301655127,EPN_like_vs_Glial,S100A16,140576,Down
EHD4,-1.3288164917402305,0.006178878301655127,EPN_like_vs_Glial,EHD4,30844,Down
C1R,-1.1233672329028046,0.006220349716636082,EPN_like_vs_Glial,C1R,715,Down
SH3BP2,-1.0373790036704165,0.006247707966258721,EPN_like_vs_Glial,SH3BP2,6452,Down
SAMHD1,-1.518858882745704,0.006314437588957431,EPN_like_vs_Glial,SAMHD1,25939,Down
LRRC8A,-1.003220789473513,0.006341853507155477,EPN_like_vs_Glial,LRRC8A,56262,Down
MSN,-1.031392165563588,0.006404521813163612,EPN_like_vs_Glial,MSN,4478,Down
HLA-A,-1.3127617058887289,0.006454753446639169,EPN_like_vs_Glial,HLA-A,3105,Down
STAT1,-1.0033652872856749,0.006454753446639169,EPN_like_vs_Glial,STAT1,6772,Down
FAH,-1.1303906901747567,0.006525451289374511,EPN_like_vs_Glial,FAH,2184,Down
AHCYL2,-1.412395961486208,0.006646726692344942,EPN_like_vs_Glial,AHCYL2,23382,Down
C2orf72,-1.2123606778473928,0.006779119342318386,EPN_like_vs_Glial,C2orf72,257407,Down
SORBS3,-1.1237488364708987,0.006825242210388917,EPN_like_vs_Glial,SORBS3,10174,Down
DUSP14,-1.1649902951681597,0.00704554204697311,EPN_like_vs_Glial,DUSP14,11072,Down
MAPK1,-1.0503902959767082,0.007077687522825987,EPN_like_vs_Glial,MAPK1,5594,Down
CLIC4,-1.1747858208056314,0.00724162865216633,EPN_like_vs_Glial,CLIC4,25932,Down
FYN,-1.126890600169748,0.00724162865216633,EPN_like_vs_Glial,FYN,2534,Down
AKR1B1,-1.0416763144611423,0.00724162865216633,EPN_like_vs_Glial,AKR1B1,231,Down
HIP1R,-1.2248974967783433,0.007251541798754265,EPN_like_vs_Glial,HIP1R,9026,Down
SERPINA7,-1.2724308524646588,0.007291778806620227,EPN_like_vs_Glial,SERPINA7,6906,Down
TMBIM1,-1.244595664102274,0.0073124314667007756,EPN_like_vs_Glial,TMBIM1,64114,Down
HLA-C,-1.8963605320587327,0.007324480977122971,EPN_like_vs_Glial,HLA-C,3107,Down
GBE1,-1.2084073976660186,0.007537540966536092,EPN_like_vs_Glial,GBE1,2632,Down
ACSBG1,-1.2621616013083532,0.007748333474619124,EPN_like_vs_Glial,ACSBG1,23205,Down
GHDC,-1.0187574092562173,0.007819465502326609,EPN_like_vs_Glial,GHDC,84514,Down
IGHV3-74,-1.0642922996531325,0.007864376603312205,EPN_like_vs_Glial,IGHV3-74,28408,Down
PLPP4,-1.1484444268032519,0.0079073943500338785,EPN_like_vs_Glial,PLPP4,196051,Down
DTX3L,-1.0790931636526047,0.0079073943500338785,EPN_like_vs_Glial,DTX3L,151636,Down
S100B,-2.4292326489643266,0.007978117673312609,EPN_like_vs_Glial,S100B,6285,Down
HINT3,-1.2227487673153838,0.008304632791665626,EPN_like_vs_Glial,HINT3,135114,Down
NEK7,-1.3997102183735528,0.008343994237570367,EPN_like_vs_Glial,NEK7,140609,Down
P2RX7,-1.1880894598061928,0.008563351007397897,EPN_like_vs_Glial,P2RX7,5027,Down
HLA-DRA,-1.7943820686978178,0.008703973401654522,EPN_like_vs_Glial,HLA-DRA,3122,Down
PHKB,-1.0873722441498863,0.008746883498102525,EPN_like_vs_Glial,PHKB,5257,Down
TGM2,-1.6274106762548648,0.00898806292477466,EPN_like_vs_Glial,TGM2,7052,Down
IGKV1-16,-1.180900907617449,0.00903328305135944,EPN_like_vs_Glial,IGKV1-16,28938,Down
MBOAT2,-1.0224756965902415,0.009075772690250677,EPN_like_vs_Glial,MBOAT2,129642,Down
P2RY12,-1.0635936761481055,0.009289567450309495,EPN_like_vs_Glial,P2RY12,64805,Down
BAG3,-1.6457394194795576,0.009698352729139166,EPN_like_vs_Glial,BAG3,9531,Down
RAB3IP,-1.3369739306509132,0.009906088181933425,EPN_like_vs_Glial,RAB3IP,117177,Down
PYGB,-1.2167038230041065,0.009917250356219251,EPN_like_vs_Glial,PYGB,5834,Down
SLC25A18,-1.6078025026895055,0.010260721075187502,EPN_like_vs_Glial,SLC25A18,83733,Down
SHISA4,-1.0000932797081319,0.010265553753254372,EPN_like_vs_Glial,SHISA4,149345,Down
F12,-1.4350390614912065,0.010356049115545784,EPN_like_vs_Glial,F12,2161,Down
TRIM47,-1.1527616392375144,0.010556308532162157,EPN_like_vs_Glial,TRIM47,91107,Down
NKIRAS1,-1.1964841098192487,0.010560691262128791,EPN_like_vs_Glial,NKIRAS1,28512,Down
MYO1C,-1.063283575769507,0.010709401090181736,EPN_like_vs_Glial,MYO1C,4641,Down
GBP2,-1.179582439428021,0.010875754887829867,EPN_like_vs_Glial,GBP2,2634,Down
RRM2B,-1.0664185020438985,0.010994205783154444,EPN_like_vs_Glial,RRM2B,50484,Down
PLS3,-1.4186859488922856,0.011117030305467755,EPN_like_vs_Glial,PLS3,5358,Down
GPR17,-1.043645349242876,0.011118283680882787,EPN_like_vs_Glial,GPR17,2840,Down
MAP1LC3A,-1.613893325771695,0.011395491732301356,EPN_like_vs_Glial,MAP1LC3A,84557,Down
ANK2,-1.5499744782307125,0.011541043025829745,EPN_like_vs_Glial,ANK2,287,Down
HPX,-1.3039925135570272,0.011603454877538626,EPN_like_vs_Glial,HPX,3263,Down
CYBB,-1.3453389673770495,0.011648307006490392,EPN_like_vs_Glial,CYBB,1536,Down
GNB5,-1.28553570103956,0.011766070983133243,EPN_like_vs_Glial,GNB5,10681,Down
C3,-1.2295463303287661,0.011839611997968558,EPN_like_vs_Glial,C3,718,Down
NCDN,-1.4031917349142837,0.01188230879686456,EPN_like_vs_Glial,NCDN,23154,Down
S100A1,-1.0426303778108839,0.01188230879686456,EPN_like_vs_Glial,S100A1,6271,Down
SERPINA4,-1.2944433399752704,0.011929243085834004,EPN_like_vs_Glial,SERPINA4,5267,Down
KANK2,-1.1439358040568806,0.011932382872180323,EPN_like_vs_Glial,KANK2,25959,Down
PIK3C2A,-1.3416509458198185,0.01193457848936963,EPN_like_vs_Glial,PIK3C2A,5286,Down
VCAN,-1.99408915598395,0.011948106782976895,EPN_like_vs_Glial,VCAN,1462,Down
IQSEC1,-1.17425556333869,0.012060066272023896,EPN_like_vs_Glial,IQSEC1,9922,Down
SERPINA1,-1.432986464497482,0.012186477952411194,EPN_like_vs_Glial,SERPINA1,5265,Down
PYCARD,-1.1443364962820084,0.01218779837433073,EPN_like_vs_Glial,PYCARD,29108,Down
NCEH1,-1.1050151561520813,0.012249802408806113,EPN_like_vs_Glial,NCEH1,57552,Down
NIBAN1,-1.096991760002215,0.012257180508773497,EPN_like_vs_Glial,NIBAN1,116496,Down
ASAP3,-1.0506479923178809,0.012316846091119051,EPN_like_vs_Glial,ASAP3,55616,Down
ADGRL3,-1.0326712642633247,0.012473739933123973,EPN_like_vs_Glial,ADGRL3,23284,Down
NT5E,-1.2823369124073452,0.01258490645441555,EPN_like_vs_Glial,NT5E,4907,Down
ARFGEF3,-1.0253701690899355,0.012956849241691562,EPN_like_vs_Glial,ARFGEF3,57221,Down
RAP2A,-1.047772432619297,0.01333501503077322,EPN_like_vs_Glial,RAP2A,5911,Down
ITGB2,-1.116569366610058,0.013409022952280069,EPN_like_vs_Glial,ITGB2,3689,Down
ARHGEF26,-1.036993022839276,0.013527569076254797,EPN_like_vs_Glial,ARHGEF26,26084,Down
IGHV3-15,-1.1201519408709082,0.013691333387293449,EPN_like_vs_Glial,IGHV3-15,28448,Down
ADGRG1,-1.431665285189883,0.013817067113017431,EPN_like_vs_Glial,ADGRG1,9289,Down
RHOB,-1.4066370285282446,0.014472419390976375,EPN_like_vs_Glial,RHOB,388,Down
SERPINF1,-1.5551379407325925,0.01466554951439732,EPN_like_vs_Glial,SERPINF1,5176,Down
CAPN5,-1.2671040999150307,0.0154284850277288,EPN_like_vs_Glial,CAPN5,726,Down
FGF2,-1.1167109254494108,0.0154284850277288,EPN_like_vs_Glial,FGF2,2247,Down
IGKV4-1,-1.3235994829895752,0.015445072125621474,EPN_like_vs_Glial,IGKV4-1,28908,Down
CSRP1,-1.5904457340123201,0.015562824139029222,EPN_like_vs_Glial,CSRP1,1465,Down
MYO5A,-1.3395652139311274,0.01563535503004156,EPN_like_vs_Glial,MYO5A,4644,Down
IGLV1-40,-1.2735319101048113,0.016063571273197245,EPN_like_vs_Glial,IGLV1-40,28825,Down
PREX2,-1.04982842090174,0.016489585221299015,EPN_like_vs_Glial,PREX2,80243,Down
IGKV3-20,-1.2888119183787268,0.01666760838801724,EPN_like_vs_Glial,IGKV3-20,28912,Down
CPE,-1.1411223049160455,0.016730748188959473,EPN_like_vs_Glial,CPE,1363,Down
PTPRC,-1.067886142795743,0.016941024071146605,EPN_like_vs_Glial,PTPRC,5788,Down
GC,-1.3743993387113385,0.017142654549254774,EPN_like_vs_Glial,GC,2638,Down
SFXN3,-1.119423457913392,0.01728553861773147,EPN_like_vs_Glial,SFXN3,81855,Down
TMT1A,-1.2226167624353792,0.017301271495397192,EPN_like_vs_Glial,TMT1A,25840,Down
UCHL3,-1.103728167506084,0.017500994893344383,EPN_like_vs_Glial,UCHL3,7347,Down
KLKB1,-1.1495829498164092,0.017676245861898244,EPN_like_vs_Glial,KLKB1,3818,Down
ZCCHC24,-1.0704668041172347,0.017867668462224658,EPN_like_vs_Glial,ZCCHC24,219654,Down
ALAD,-1.0296363865049685,0.01817605192931883,EPN_like_vs_Glial,ALAD,210,Down
EVL,-1.1777354837401894,0.018489846196999386,EPN_like_vs_Glial,EVL,51466,Down
SOD2,-1.0812999326470418,0.018874362862904465,EPN_like_vs_Glial,SOD2,6648,Down
ATL1,-1.1290191858507335,0.019250313132038187,EPN_like_vs_Glial,ATL1,51062,Down
IFIT1,-1.0083876829285288,0.019541245756815696,EPN_like_vs_Glial,IFIT1,3434,Down
MAP2,-1.4548312524513562,0.019650620361484548,EPN_like_vs_Glial,MAP2,4133,Down
AFM,-1.42327534191638,0.01978198606702301,EPN_like_vs_Glial,AFM,173,Down
MYH14,-1.134954972680422,0.020220306467572363,EPN_like_vs_Glial,MYH14,79784,Down
KNG1,-1.105499124475461,0.020280268061391604,EPN_like_vs_Glial,KNG1,3827,Down
LAMA5,-1.5672362451940813,0.020557213455315203,EPN_like_vs_Glial,LAMA5,3911,Down
CHDH,-1.1248340167779034,0.020656132606050526,EPN_like_vs_Glial,CHDH,55349,Down
IGKV1-17,-1.36142028545909,0.021388441431851684,EPN_like_vs_Glial,IGKV1-17,28937,Down
SQOR,-1.1058982271360946,0.021899181024655344,EPN_like_vs_Glial,SQOR,58472,Down
FABP7,-1.775627487282943,0.021961462895749396,EPN_like_vs_Glial,FABP7,2173,Down
SERPINB8,-1.0510080223097766,0.022573366651970708,EPN_like_vs_Glial,SERPINB8,5271,Down
PHLDB1,-1.1819453437008605,0.022935678665914064,EPN_like_vs_Glial,PHLDB1,23187,Down
MACROD1,-1.036743599176539,0.023327919574202764,EPN_like_vs_Glial,MACROD1,28992,Down
CTSC,-1.1804405439701853,0.023594700756968078,EPN_like_vs_Glial,CTSC,1075,Down
LIN7A,-1.1416521645928128,0.023594700756968078,EPN_like_vs_Glial,LIN7A,8825,Down
LRP1B,-1.077742632442039,0.02465276898332572,EPN_like_vs_Glial,LRP1B,53353,Down
CFB,-1.2115286965727776,0.024795701105575742,EPN_like_vs_Glial,CFB,629,Down
TUBA4A,-1.9766201171399338,0.025069100190638967,EPN_like_vs_Glial,TUBA4A,7277,Down
C1QB,-1.254703296498512,0.025379191871596794,EPN_like_vs_Glial,C1QB,713,Down
RND2,-1.207412316617738,0.025562867921038027,EPN_like_vs_Glial,RND2,8153,Down
ENO2,-1.1632778581933856,0.025562867921038027,EPN_like_vs_Glial,ENO2,2026,Down
CRYL1,-1.2245070844171373,0.025745699094395603,EPN_like_vs_Glial,CRYL1,51084,Down
CAVIN1,-1.1963477250781693,0.026391585074682568,EPN_like_vs_Glial,CAVIN1,284119,Down
S100A13,-1.391356087947198,0.02646539720166775,EPN_like_vs_Glial,S100A13,6284,Down
LMOD1,-1.2937539485704264,0.026528784148565444,EPN_like_vs_Glial,LMOD1,25802,Down
ITIH1,-1.4904558233929386,0.02749596089806321,EPN_like_vs_Glial,ITIH1,3697,Down
SERPING1,-1.0353687181603881,0.027976232555064436,EPN_like_vs_Glial,SERPING1,710,Down
IGHV3-72,-1.0145250367789735,0.027976232555064436,EPN_like_vs_Glial,IGHV3-72,28410,Down
A1BG,-1.252756265097723,0.028582442258761682,EPN_like_vs_Glial,A1BG,1,Down
CAMK2B,-1.2143750792897485,0.0289725451221576,EPN_like_vs_Glial,CAMK2B,816,Down
C1QC,-1.1242199001897504,0.0289725451221576,EPN_like_vs_Glial,C1QC,714,Down
FSCN1,-1.5445436670520074,0.029149688144061665,EPN_like_vs_Glial,FSCN1,6624,Down
NNMT,-1.4338347507369065,0.02982472136760089,EPN_like_vs_Glial,NNMT,4837,Down
CADM2,-1.3251370391126542,0.030128897175205137,EPN_like_vs_Glial,CADM2,253559,Down
IGLV4-69,-1.0944502359828832,0.030506921178700085,EPN_like_vs_Glial,IGLV4-69,28784,Down
SAA4,-1.122682304751379,0.03059874083066745,EPN_like_vs_Glial,SAA4,6291,Down
ALCAM,-1.4021261083342864,0.030682835948797095,EPN_like_vs_Glial,ALCAM,214,Down
ACAN,-1.3069900600127333,0.031217200946600285,EPN_like_vs_Glial,ACAN,176,Down
CAMK2G,-1.1754089867603525,0.031232091816233525,EPN_like_vs_Glial,CAMK2G,818,Down
APCS,-1.1702443640194566,0.03188108024493551,EPN_like_vs_Glial,APCS,325,Down
TPP1,-1.0635671639305961,0.03217868206408472,EPN_like_vs_Glial,TPP1,1200,Down
C1S,-1.0173317117273548,0.032250875331837466,EPN_like_vs_Glial,C1S,716,Down
CALCRL,-1.0960862834251053,0.03232312688913635,EPN_like_vs_Glial,CALCRL,10203,Down
PLP1,-2.431943411590492,0.032664926886866515,EPN_like_vs_Glial,PLP1,5354,Down
ASRGL1,-1.0834970308121257,0.03282241665188641,EPN_like_vs_Glial,ASRGL1,80150,Down
SYP,-1.874181998738493,0.03314384249404807,EPN_like_vs_Glial,SYP,6855,Down
PLG,-1.118761565578751,0.033722324903282024,EPN_like_vs_Glial,PLG,5340,Down
IGFALS,-1.1242498647029215,0.03408991496925685,EPN_like_vs_Glial,IGFALS,3483,Down
GSTM4,-1.0250449909918657,0.034553342150687436,EPN_like_vs_Glial,GSTM4,2948,Down
MGLL,-1.0917885709206558,0.03536862197218144,EPN_like_vs_Glial,MGLL,11343,Down
CDC42EP1,-1.0111909469040086,0.03686640879972185,EPN_like_vs_Glial,CDC42EP1,11135,Down
PIPOX,-1.3089081546483392,0.03694239168039566,EPN_like_vs_Glial,PIPOX,51268,Down
PLD3,-1.281117249486769,0.03713963502000551,EPN_like_vs_Glial,PLD3,23646,Down
FCGBP,-1.276454107868524,0.03784524863839582,EPN_like_vs_Glial,FCGBP,8857,Down
SH3GL2,-1.5290702926771012,0.03822713740008839,EPN_like_vs_Glial,SH3GL2,6456,Down
EMILIN1,-1.338555465974057,0.03839620164922882,EPN_like_vs_Glial,EMILIN1,11117,Down
NHERF2,-1.0795172930487382,0.039187317780234016,EPN_like_vs_Glial,NHERF2,9351,Down
CD44,-1.3639356026522655,0.03981034493943208,EPN_like_vs_Glial,CD44,960,Down
GPD1L,-1.0096360388428458,0.03981034493943208,EPN_like_vs_Glial,GPD1L,23171,Down
CHI3L1,-2.096915668628359,0.04023760601759869,EPN_like_vs_Glial,CHI3L1,1116,Down
AMBP,-1.089732849190618,0.04043624277343039,EPN_like_vs_Glial,AMBP,259,Down
BIN1,-1.002394167600464,0.041060553984094736,EPN_like_vs_Glial,BIN1,274,Down
AZGP1,-1.1923540688802206,0.04126702593183175,EPN_like_vs_Glial,AZGP1,563,Down
CADM4,-1.288095125719888,0.04145904186734804,EPN_like_vs_Glial,CADM4,199731,Down
SIRPA,-1.2341805146894593,0.04145904186734804,EPN_like_vs_Glial,SIRPA,140885,Down
BDH2,-1.2149542029348268,0.04145904186734804,EPN_like_vs_Glial,BDH2,56898,Down
DMXL2,-1.1726789112318272,0.041631963543570315,EPN_like_vs_Glial,DMXL2,23312,Down
IGKV3-7,-1.066672720503469,0.0416461301659617,EPN_like_vs_Glial,IGKV3-7,28915,Down
JAM2,-1.0024852797295267,0.04218406748696822,EPN_like_vs_Glial,JAM2,58494,Down
IGSF8,-1.2704124652031723,0.04230769027629728,EPN_like_vs_Glial,IGSF8,93185,Down
ABLIM1,-1.0566354586884614,0.04250320907756688,EPN_like_vs_Glial,ABLIM1,3983,Down
PALS2,-1.0705445390522605,0.04291013528240459,EPN_like_vs_Glial,PALS2,51678,Down
ADCYAP1R1,-1.0393928374628416,0.04291013528240459,EPN_like_vs_Glial,ADCYAP1R1,117,Down
TINAGL1,-1.1859833326702578,0.044016874459276455,EPN_like_vs_Glial,TINAGL1,64129,Down
PODXL,-1.0973836149337366,0.044272973104204,EPN_like_vs_Glial,PODXL,5420,Down
MAOA,-1.079604352057629,0.045417417427493716,EPN_like_vs_Glial,MAOA,4128,Down
IGHV1-18,-1.0213945302207001,0.04670947871579208,EPN_like_vs_Glial,IGHV1-18,28468,Down
TYMP,-1.074628553127571,0.047179328473556735,EPN_like_vs_Glial,TYMP,1890,Down
TNXB,-1.3935832885208228,0.04768596348689678,EPN_like_vs_Glial,TNXB,7148,Down
HLA-DRB1,-1.1173275824790956,0.04768596348689678,EPN_like_vs_Glial,HLA-DRB1,3123,Down
CALB2,-1.2892012589406185,0.048278070579554216,EPN_like_vs_Glial,CALB2,794,Down
IGLV1-47,-1.0765492828834553,0.04864140690911983,EPN_like_vs_Glial,IGLV1-47,28822,Down
RAP1GAP,-1.0467615453925347,0.04951466839259961,EPN_like_vs_Glial,RAP1GAP,5909,Down
CPQ,-1.2693520033777546,0.04992361389112024,EPN_like_vs_Glial,CPQ,10404,Down
