Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
ATP2B4,1.4238506625809101e-58,2.515237163063688,-2.2026237421526424,1.0564585417728768e-4
SAAL1,8.893019277183275e-56,2.590398456278736,1.9226682547194844,1.078786100509794e-4
LRP1,1.5383366777439843e-56,2.4481384514402293,-2.4481384514402293,1.0801646214717704e-4
HAT1,1.0696964857931126e-60,1.8366249621310367,1.815551242383325,1.0808832323378318e-4
EED,8.689790068027954e-62,2.253766867475509,1.4102936381687812,1.0808832323378318e-4
RUFY3,1.4582192851415678e-53,2.9417762865041936,-2.9417762865041936,1.0856682104822441e-4
PLEC,1.047840151394906e-56,3.1911364603305223,-2.5616843773573805,1.1124263452081658e-4
WDR48,2.756908096364655e-61,1.7022925597611902,-1.7022925597611902,1.122016826128735e-4
CRMP1,5.1472207703484996e-52,4.426744318458081,-3.419166183532539,1.1459179742394034e-4
CAMK2D,3.809326037861423e-58,2.6582534230319688,-2.2799893741228985,1.158969781667435e-4
COLGALT1,3.988924255184071e-55,2.7555056408202105,2.5049835329274295,1.1594805242640971e-4
NRCAM,7.933989390046122e-48,4.252145650976395,-4.252145650976395,1.1827892946760035e-4
MTMR1,3.269383519245726e-61,1.6081134762200548,-1.6081134762200548,1.1827892946760035e-4
CPOX,4.231476835959439e-59,2.148270211380609,1.9465418264888719,1.2003374600861784e-4
VPS11,1.6376140964468797e-64,1.335057414507986,-1.335057414507986,1.2048871345152158e-4
PDCD11,1.109178485400293e-59,1.7605483742877546,1.7605483742877546,1.220743770177109e-4
ADO,1.4281262826208433e-64,1.4738975496339037,-1.3602230201858383,1.220743770177109e-4
PIK3R1,8.024470775799479e-62,1.5311080249829274,-1.5311080249829274,1.2487824352152183e-4
RBM47,1.1002015089552716e-51,2.5101947541024003,2.5101947541024003,1.252303713164228e-4
PIP4K2A,3.7310861004582913e-57,2.287771038404717,-2.287771038404717,1.252303713164228e-4
GBP2,4.863392593412558e-55,2.5706735997605996,-2.5706735997605996,1.3086405020508647e-4
CADM4,3.339392402975706e-50,3.5544424696654495,-3.5544424696654495,1.324370233067019e-4
DUSP12,1.673806539628225e-59,1.8080720170661202,1.6615133693454993,1.3448914858152274e-4
XPO5,1.8135580675203428e-60,2.3800839257466,1.7740528046899406,1.3481014746548014e-4
SH3GLB1,4.047609970246366e-62,1.6356588201441191,-1.6356588201441191,1.3678313037865998e-4
NES,5.224346168935892e-51,3.463076439718712,-3.463076439718712,1.391338529441152e-4
TAPT1,2.3742417969878838e-60,1.6482023228568004,-1.6482023228568004,1.3929166149982737e-4
TOM1L2,4.0549576246170284e-58,2.0135164659420752,-2.0135164659420752,1.3965829635235175e-4
GIT2,1.3636266931056e-62,1.4483780315260013,-1.4483780315260013,1.4346766843722637e-4
CCDC51,2.9417828701078003e-50,2.6663605604362424,2.6663605604362424,1.437999524280055e-4
GSTM3,2.6207936029345382e-51,3.4911925596306155,-3.4911925596306155,1.4640190070093785e-4
MROH1,3.501827678080434e-58,1.9037246763346474,-1.9037246763346474,1.4640190070093785e-4
COX20,4.2420240816619356e-60,2.1987756052496863,1.6971930010646723,1.4640190070093785e-4
MAP1LC3A,1.8833229502185003e-51,3.5027260154622617,-3.5027260154622617,1.514830977360777e-4
SCRN1,9.365711510273493e-57,2.507635695737239,-2.507635695737239,1.514830977360777e-4
HSD3B7,2.370989454409729e-56,2.2705175158061124,1.891978817211605,1.514830977360777e-4
B4GALT7,3.3877501571563275e-63,1.2555588658582266,1.2555588658582266,1.514830977360777e-4
SEC14L2,8.345907461337561e-50,3.6764983987808364,-3.6764983987808364,1.5173919274143568e-4
INTS13,3.219525608390849e-63,1.285433504109033,1.285433504109033,1.5173919274143568e-4
ABI2,8.677886706542655e-59,2.002001111988818,-2.002001111988818,1.538544144012109e-4
MTREX,8.325254726985368e-63,1.7239341279272544,1.4831453267363024,1.6316523172410244e-4
RFC3,2.6813705334683236e-64,1.9557666982155375,1.261020437438333,1.6661723942895047e-4
SYNM,1.3723497781192743e-53,4.058152315969043,-2.913128666262356,1.6800902685022758e-4
RMDN3,8.074186184314678e-62,1.6647403516197556,-1.6647403516197556,1.6800902685022758e-4
RAB5A,6.202816506776246e-63,1.5995002792101332,-1.5995002792101332,1.7139112795966068e-4
TMOD1,1.341828428160509e-51,3.15125744068596,-3.15125744068596,1.7533396045529392e-4
SEPTIN2,1.8216661125552479e-62,1.7610730426331784,-1.7610730426331784,1.7929346103984448e-4
S100A16,8.671992664627283e-52,3.337740056173857,-3.082768291554814,1.8120074000500369e-4
EHD3,2.7740539944211583e-53,2.7559422524208905,-2.7559422524208905,1.8120074000500369e-4
PRKACB,7.230075075224546e-57,2.2111997096568707,-2.2111997096568707,1.8120074000500369e-4
PLPBP,2.776595179337818e-62,1.6287710342991453,-1.6287710342991453,1.8120074000500369e-4
CRYL1,2.0886765812085054e-53,3.222960791261368,-2.992773645456481,1.8329458397299843e-4
SLC25A15,2.5002653533259303e-55,1.9966716263754805,1.9966716263754805,1.8329458397299843e-4
PPP2R2A,7.585534420423614e-64,1.51893196421031,-1.51893196421031,1.8329458397299843e-4
TK2,5.595756216288898e-62,1.5084582218257623,-1.5084582218257623,1.8329458397299843e-4
PREPL,5.14538218832286e-63,1.4419278767793529,-1.4419278767793529,1.8329458397299843e-4
PPP4C,3.00337578914149e-65,1.248091399645478,1.248091399645478,1.8329458397299843e-4
SNX5,1.0474242980854087e-63,2.2792810888942583,-1.4547976283957311,1.9021769942319613e-4
PLCD1,1.0711027356669268e-51,3.2328663438956866,-3.2328663438956866,1.9040691455065266e-4
SBF1,7.760987713632002e-58,1.9312038215242318,-1.9312038215242318,1.9069835089008757e-4
ORC2,2.841619568485738e-54,2.727678335216517,2.047545985406252,1.916304925156109e-4
VPS33A,3.89521771101047e-67,1.042409307773525,-1.042409307773525,1.930933642221084e-4
SEMA4B,1.916982486035522e-50,3.1565050732731166,2.6819915775047534,1.9461640069205137e-4
RALA,5.097945440169273e-59,2.024128868649999,-2.024128868649999,1.9461640069205137e-4
