Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
BCCIP,1.02013739910977e-56,2.584091488072694,1.190976267274639,0.008302919861049458
CADM1,2.7155686666657037e-55,1.5397938984198518,-1.4624748517218364,0.008326505104402575
PALM2AKAP2,2.001598061996053e-57,1.1249185754469444,-1.1249185754469444,0.00832783955191399
RCC1,1.4938383229349084e-59,1.9176115342258164,1.0767063497600589,0.00835120824837751
PLGRKT,1.5996556439231046e-59,1.114883523324636,-1.114883523324636,0.008386435510192925
PCOLCE,3.591192085086775e-51,1.7300809317708143,1.7300809317708143,0.008443745661036606
CORO7,5.181816578990518e-59,1.3794764837518727,1.102165568493394,0.008469734096976031
S100A16,8.671992664627283e-52,3.337740056173857,-1.7617934205676065,0.00855353783263483
SEPTIN6,9.560155849527744e-57,1.3825268766152163,1.3162916107311382,0.008572442743973415
PLPPR4,4.0159624242363917e-53,1.31146785972566,1.309688281079577,0.008588742466171136
ARPC1B,3.747158494056713e-58,2.4289193627990393,1.1816048300037565,0.008613775254677904
GPM6B,2.5762701195939123e-50,3.3168284728635413,-2.055387897519271,0.008742791873485572
ZBTB21,1.9229201611063425e-52,1.6213045165135735,1.1897476683962172,0.008759241443064636
RCN2,2.7703367517057514e-58,1.5093903864890024,1.1750130966899412,0.008830626211255342
SLC35F6,6.887573224259317e-56,1.624264129247969,-1.303211436806027,0.00883584890549025
PTMS,2.084673389764004e-57,2.3208084202452426,1.3073845977935683,0.00888392002474598
CRMP1,5.1472207703484996e-52,4.426744318458081,1.8713397386142958,0.008948356620964448
PRDX5,2.246361388977178e-56,1.9665528831027999,-1.523196929993226,0.009139037794902253
NOP2,2.835201201102341e-56,1.70985476840195,1.230682312930746,0.009139037794902253
LMAN1,4.814548746496097e-60,1.5753027017776233,1.054429338654252,0.009139037794902253
RRAGD,1.1921393099759489e-55,1.3841617854584136,-1.1928903602727452,0.009182166248567531
SRI,2.5455293284954394e-54,3.364520733446046,-1.6315833869193241,0.009217708324264193
TAGLN,1.0093503076439345e-44,2.880394013964885,2.880394013964885,0.009342720477162359
ARHGDIB,2.31035603548762e-55,1.673106968595949,1.4444600581294083,0.009342720477162359
CDK7,3.111717283882408e-54,1.9299460844242233,1.2740566743150872,0.009369984287100766
NOP10,6.407200802509453e-58,1.2477343666966263,1.1369718319137156,0.009369984287100766
STX6,1.1468973588535943e-52,1.370240692620282,1.370240692620282,0.009392859015445275
CTSH,4.374803375704655e-55,1.432912233044334,-1.3621289912329502,0.009394719366999189
AK3,1.2203066621467522e-60,1.2529870961495178,-1.0363254823297048,0.009394719366999189
PGM1,1.639702881968758e-57,2.0306419986937243,-1.3250223122093772,0.009402578215136084
FBL,1.2576074027818278e-59,1.4933460744973956,1.0951395255650347,0.009465527947457881
PTGFRN,3.4462145394038507e-54,2.243517805388553,-1.4783969514330337,0.009505617666277642
ZNF837,1.1859036118468767e-55,1.439301526369757,1.3590082842007796,0.009532486813113882
TGM2,2.0335877666449027e-50,1.890698137776699,1.890698137776699,0.009607661587571327
ENG,1.2610446259274891e-52,1.4923322426081285,1.4923322426081285,0.00973306670100746
MYO1C,1.3392694048022622e-56,1.641146875871712,1.2640147361153247,0.009737511903985925
LAMC3,1.557685618906605e-49,1.9310958462731307,1.9310958462731307,0.009824457839074489
PTPRG,9.223024992711176e-56,1.6590936081933485,-1.3034841748103183,0.009897143935185915
DCN,7.899195913717413e-45,2.784281973559107,2.784281973559107,0.010012045880162917
CA3,1.2598655051045972e-40,4.5036545876555145,-3.5936965864232135,0.010072269642193585
FAM107B,2.849898267577635e-57,1.8298955471672862,1.1285373544451396,0.010072269642193585
KIAA1671,9.237359845128676e-58,1.2027815133082385,-1.0095288153486166,0.010206383333853812
TUBB2B,5.985109407451281e-51,3.272172743431984,2.0198502169021815,0.010248277326432338
ANXA6,1.7316799491227898e-61,1.5564814632379473,-1.0562029813986236,0.010397237305815758
ALDH5A1,1.5984067576532578e-56,2.0694927302418655,-1.3316620158534995,0.010458314062563626
BSG,1.5788363700254671e-58,1.1983965286546407,-1.1983965286546407,0.010860788628139896
PLEKHA7,3.8317816739175606e-55,1.819446918021523,-1.2665460363355336,0.011120652295506512
POGLUT2,4.795795982553214e-56,1.5661189517936371,1.0270088821688645,0.011123577328123345
NUP62,1.50184036721213e-58,1.579004486698505,1.0269636495841077,0.011200601478328525
TCEAL5,1.5524714400663653e-57,1.0983358729148271,1.0880836948113277,0.011258210653429695
SCRIB,4.802746699814234e-56,1.4987943420309477,-1.2489860143416074,0.011345531336009561
BCAM,4.19999134997469e-51,1.7482643533913347,-1.7482643533913347,0.011390834766633006
ANXA11,3.356424703686885e-58,1.928496871157801,-1.172031092885561,0.0114174292307454
KYAT3,5.48270887641618e-57,1.2334111299262318,-1.2334111299262318,0.011448477086344116
POLDIP3,2.860410820760216e-58,2.2922413923533718,1.079313026443831,0.011489331961534142
AASS,6.596061000816983e-59,1.4164631062068267,-1.0531688481212456,0.011554948108629299
SYNE1,5.762977223664495e-56,1.530579497543858,-1.2158240827210562,0.011604491765899805
NTHL1,1.523925376833759e-56,1.1393740235777017,1.1393740235777017,0.011708900342284306
PSMB9,6.6921310613597845e-59,2.2118866296911364,-1.1128502629964068,0.011834040470366054
ENPEP,1.7387303413292373e-56,1.155509283120864,1.1538666096833552,0.011970599377530746
CDC42SE2,3.7874115364101724e-57,1.184048681901654,-1.1766313187586093,0.011982653551826308
SMDT1,7.474069846962244e-56,1.2195539007917873,-1.2195539007917873,0.01201994812396879
ALDH18A1,2.7265637726745438e-58,1.818642178687,1.1081593422889249,0.012090804790845051
TMEM65,1.6019120779094008e-54,2.0152584963694373,-1.378523108350219,0.012272271384675059
GBP1,2.7500415450670603e-53,2.3168124228463682,-1.5053374581124856,0.012282541864459463
COL3A1,1.3205641062202704e-45,2.4263720124255954,2.3923974552813156,0.012497536567937676
BCAS2,5.738497872027098e-53,2.240248017068989,1.3746445452750358,0.012507523430206844
DDX31,2.789736784283413e-55,1.645415838242453,1.1139477460875824,0.012517313394159547
SLIT2,6.227267349547378e-58,1.0621245204531036,-1.0312760776174912,0.01259900084473341
RETSAT,5.134460882232745e-58,1.6645038813687378,-1.094754302176522,0.012652031496778467
PDLIM7,3.2184376676867806e-53,1.4985144717234071,1.4985144717234071,0.012669683929988821
PPA2,2.8173784677499047e-57,1.209408724610718,-1.209408724610718,0.01283939297275439
UGDH,5.971247621507316e-52,2.944296916994535,1.6731948950919389,0.012846553508912412
GFAP,8.75908348424035e-47,6.071769947660581,-2.8065770488087303,0.012987415000923751
PTGDS,2.891946169856568e-47,3.6542308591437624,-2.3818504426213956,0.013004862340045926
TMEM47,1.601688515746393e-57,1.3358485508275315,-1.124283015078312,0.013004862340045926
PDCD4,2.7949475691986704e-57,1.2130062641855694,-1.1221364380578365,0.013119405596657814
ANXA2,1.0049973889007402e-54,2.0465979537760077,-1.6075592089262543,0.013127390514028173
PARD3B,1.937066803022298e-41,2.268795580249428,-2.1380746066020677,0.013269987377382872
SLC25A19,1.324537070995327e-51,3.2980646091483266,1.3000918890269375,0.013269987377382872
BCL2,2.175289544925533e-55,1.4165957614043663,-1.252421378671933,0.013315193404265907
SPTAN1,3.242591026872224e-59,3.1137924722187655,-1.1372995543460824,0.013387152028049111
PRMT2,3.3217036853904106e-58,1.378254869557228,-1.0753090154869334,0.013621797853143845
CAMKK2,1.4103173579899899e-55,1.2084996631544414,1.1588175994210381,0.014245846815905376
FHL2,2.635182404430736e-54,1.277864183571669,1.277864183571669,0.014398251907937316
LACTB2,1.6661314174465696e-56,1.2404697403806466,-1.160329324349604,0.014416283797121874
DMD,1.6913239581161353e-53,2.2994873111662635,-1.4184576351350096,0.014422475639549506
GSK3B,8.801317689097594e-59,1.014992821761652,1.014992821761652,0.01450819414316961
SDR39U1,6.453601525535943e-54,2.132667021251681,-1.3952557230833555,0.014703732825551666
TLN2,9.386051979960438e-57,1.971837421074369,-1.164989222001541,0.014703732825551666
FAM162A,1.1033675420519691e-58,1.4875682766735103,-1.0992337310600533,0.014703732825551666
