ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,11/564,29/11230,0.3793103448275862,7.552580092932256,8.124417662555313,7.044050453548857e-8,1.0575996878145186e-6,8.166712312342783e-7,MTA2/MBD3/RBBP4/CHD3/SMAD4/CHD4/GATAD2B/HDAC2/EBF2/MTA1/GATAD2A,11
R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,11/564,29/11230,0.3793103448275862,7.552580092932256,8.124417662555313,7.044050453548857e-8,1.0575996878145186e-6,8.166712312342783e-7,MTA2/MBD3/RBBP4/CHD3/SMAD4/CHD4/GATAD2B/HDAC2/EBF2/MTA1/GATAD2A,11
R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,10/564,25/11230,0.4,7.964539007092198,8.016148468960612,1.555175505586809e-7,2.270982313637724e-6,1.7536369796234817e-6,PARP1/LIG1/APEX1/FEN1/PCNA/RFC4/RFC2/RFC5/RFC3/PARP2,10
R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),10/564,25/11230,0.4,7.964539007092198,8.016148468960612,1.555175505586809e-7,2.270982313637724e-6,1.7536369796234817e-6,ACTL6B/SMARCA4/SMARCB1/ARID1B/SMARCC1/SMARCE1/SMARCD1/ARID1A/SMARCC2/DPF2,10
R-HSA-3214815,HDACs deacetylate histones,19/564,94/11230,0.20212765957446807,4.02463407273276,6.771446618198057,1.6223732420858515e-7,2.337094427112862e-6,1.8046883005848307e-6,KDM1A/NCOR1/MTA2/MBD3/RBBP4/CHD3/CHD4/H2AC21/GATAD2B/HDAC2/PHF21A/SUDS3/RCOR1/HDAC3/H4C1/MTA1/GATAD2A/TBL1XR1/NCOR2,19
R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),17/564,77/11230,0.22077922077922077,4.396011789628811,6.8758754934705575,1.902788974956687e-7,2.6977845837783203e-6,2.0832107677640428e-6,AQR/LIG1/XRCC1/LIG3/POLR2G/PCNA/RFC4/RFC2/RFC5/RFC3/CDK7/POLR2H/COPS7B/XAB2/ISY1/ERCC3/POLR2A,17
R-HSA-69186,Lagging Strand Synthesis,9/564,20/11230,0.45,8.960106382978724,8.19295117397874,1.948681172147567e-7,2.6977845837783203e-6,2.0832107677640428e-6,LIG1/FEN1/POLA1/PCNA/RFC4/RFC2/RFC5/RFC3/PRIM2,9
R-HSA-77595,Processing of Intronless Pre-mRNAs,9/564,20/11230,0.45,8.960106382978724,8.19295117397874,1.948681172147567e-7,2.6977845837783203e-6,2.0832107677640428e-6,NCBP2/NCBP1/CLP1/PAPOLA/CPSF6/SYMPK/CSTF2T/NUDT21/CPSF7,9
R-HSA-2468052,Establishment of Sister Chromatid Cohesion,7/564,11/11230,0.6363636363636364,12.670857511283042,8.90494699236062,2.1495052760591444e-7,2.937657210614164e-6,2.2684387663674103e-6,SMC1A/WAPL/STAG1/PDS5B/SMC3/PDS5A/RAD21,7
R-HSA-69239,Synthesis of DNA,20/564,108/11230,0.18518518518518517,3.6872865773574994,6.452733344407834,3.4660587757669394e-7,4.67698563919944e-6,3.6115362593600894e-6,LIG1/MCM4/MCM5/MCM7/FEN1/MCM2/MCM6/UBE2S/ORC5/POLA1/PCNA/CDK2/MCM3/RFC4/RFC2/RFC5/RFC3/PRIM2/ORC2/ORC3,20
R-HSA-167160,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,10/564,27/11230,0.37037037037037035,7.374573154714999,7.625619421934048,3.6632451604351895e-7,4.8210115321282865e-6,3.7227520668750076e-6,SUPT5H/RNMT/GTF2F2/POLR2G/RNGTT/CDK7/POLR2H/ERCC3/POLR2A/GTF2F1,10
R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE,10/564,27/11230,0.37037037037037035,7.374573154714999,7.625619421934048,3.6632451604351895e-7,4.8210115321282865e-6,3.7227520668750076e-6,SUPT5H/RNMT/GTF2F2/POLR2G/RNGTT/CDK7/POLR2H/ERCC3/POLR2A/GTF2F1,10
R-HSA-73854,RNA Polymerase I Promoter Clearance,20/564,109/11230,0.1834862385321101,3.653458260134036,6.401222045229095,4.049624830266294e-7,5.264512279346182e-6,4.0652203045805424e-6,MTA2/MBD3/UBTF/RBBP4/CHD3/CBX3/CHD4/GATAD2B/HDAC2/EHMT2/POLR1G/TBP/CDK7/POLR2H/POLR1B/ERCC3/H4C1/H3-3A/MTA1/GATAD2A,20
R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,11/564,34/11230,0.3235294117647059,6.441906549853985,7.307492806744335,4.6286043479384197e-7,5.944689439641392e-6,4.590448446528655e-6,LIG1/FEN1/TERF2/TERF2IP/POLA1/PCNA/RFC4/RFC2/RFC5/RFC3/PRIM2,11
R-HSA-73864,RNA Polymerase I Transcription,20/564,111/11230,0.18018018018018017,3.587630183374864,6.299993999903945,5.494604247329536e-7,6.972914437682482e-6,5.38443674362368e-6,MTA2/MBD3/UBTF/RBBP4/CHD3/CBX3/CHD4/GATAD2B/HDAC2/EHMT2/POLR1G/TBP/CDK7/POLR2H/POLR1B/ERCC3/H4C1/H3-3A/MTA1/GATAD2A,20
R-HSA-8878171,Transcriptional regulation by RUNX1,30/564,221/11230,0.13574660633484162,2.7028978530855876,5.879225285056967,6.135391037419329e-7,7.585790306671684e-6,5.857695289638844e-6,SIN3B/ACTL6B/SMARCA4/CDK6/KMT2A/SMARCB1/CBX2/RBBP5/PBRM1/PHC2/ARID1B/SMARCC1/SMARCE1/SMARCD1/RNF2/CBX8/SRC/MYL9/CDK7/CREBBP/PRMT1/ASH2L/ARID1A/SETD1A/H4C1/H3-3A/RING1/ARID2/SMARCC2/SIN3A,30
R-HSA-450385,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,8/564,17/11230,0.47058823529411764,9.370045890696705,7.9414662026793925,6.262190872299326e-7,7.585790306671684e-6,5.857695289638844e-6,DCP1A/EXOSC9/EXOSC2/EXOSC6/EXOSC8/EXOSC4/EXOSC3/DIS3,8
R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",8/564,17/11230,0.47058823529411764,9.370045890696705,7.9414662026793925,6.262190872299326e-7,7.585790306671684e-6,5.857695289638844e-6,DCP1A/EXOSC9/EXOSC2/EXOSC6/EXOSC8/EXOSC4/EXOSC3/DIS3,8
R-HSA-450604,KSRP (KHSRP) binds and destabilizes mRNA,8/564,17/11230,0.47058823529411764,9.370045890696705,7.9414662026793925,6.262190872299326e-7,7.585790306671684e-6,5.857695289638844e-6,PARN/EXOSC9/EXOSC2/EXOSC6/EXOSC8/EXOSC4/EXOSC3/DIS3,8
R-HSA-75067,Processing of Capped Intronless Pre-mRNA,10/564,29/11230,0.3448275862068966,6.8659819026656885,7.27311781044103,7.938589723267536e-7,9.508468140453026e-6,7.342373936836445e-6,NCBP2/NCBP1/CLP1/PAPOLA/CPSF6/SYMPK/CSTF2T/NUDT21/SNRPE/CPSF7,10
R-HSA-9933937,Formation of the canonical BAF (cBAF) complex,8/564,18/11230,0.4444444444444444,8.849487785657997,7.663820588036191,1.0777819238113147e-6,1.2625445393218257e-5,9.74928241087852e-6,SMARCA4/SMARCB1/ARID1B/SMARCC1/SMARCE1/SMARCD1/ARID1A/DPF2,8
R-HSA-9933939,Formation of the polybromo-BAF (pBAF) complex,8/564,18/11230,0.4444444444444444,8.849487785657997,7.663820588036191,1.0777819238113147e-6,1.2625445393218257e-5,9.74928241087852e-6,SMARCA4/SMARCB1/PBRM1/SMARCC1/SMARCE1/SMARCD1/ARID2/SMARCC2,8
R-HSA-9933946,Formation of the embryonic stem cell BAF (esBAF) complex,8/564,19/11230,0.42105263157894735,8.383725270623366,7.4069507465896205,1.7800600394585202e-6,2.0625478283291115e-5,1.5926852984628866e-5,SMARCA4/SMARCB1/SMARCC1/SMARCE1/SMARCD1/ARID1A/SMARCC2/DPF2,8
R-HSA-69091,Polymerase switching,7/564,14/11230,0.5,9.955673758865249,7.709968173341618,1.957583996713388e-6,2.211435655362726e-5,1.7076554581748313e-5,POLA1/PCNA/RFC4/RFC2/RFC5/RFC3/PRIM2,7
R-HSA-69109,Leading Strand Synthesis,7/564,14/11230,0.5,9.955673758865249,7.709968173341618,1.957583996713388e-6,2.211435655362726e-5,1.7076554581748313e-5,POLA1/PCNA/RFC4/RFC2/RFC5/RFC3/PRIM2,7
R-HSA-73884,Base Excision Repair,17/564,90/11230,0.18888888888888888,3.761032308904649,6.047271276639659,1.9707916253232547e-6,2.211435655362726e-5,1.7076554581748313e-5,PARP1/LIG1/XRCC1/APEX1/FEN1/LIG3/TERF2/TERF2IP/PCNA/RFC4/RFC2/RFC5/RFC3/NTHL1/PARP2/H4C1/SMUG1,17
R-HSA-174411,Polymerase switching on the C-strand of the telomere,9/564,26/11230,0.34615384615384615,6.892389525368249,6.916730843761439,2.7627547097615025e-6,3.0678088756310014e-5,2.3689409901683057e-5,TERF2/TERF2IP/POLA1/PCNA/RFC4/RFC2/RFC5/RFC3/PRIM2,9
R-HSA-429914,Deadenylation-dependent mRNA decay,13/564,56/11230,0.23214285714285715,4.622277102330294,6.248570206922679,2.898884767975909e-6,3.1857847037755864e-5,2.46004111617706e-5,EDC3/DCP1A/PARN/EXOSC9/EXOSC2/EXOSC6/EXOSC8/EXOSC4/EXOSC3/CNOT7/LSM7/DIS3/PAN2,13
R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),16/564,84/11230,0.19047619047619047,3.792637622424856,5.907503824242575,3.5121769390067325e-6,3.82038838467467e-5,2.950077729649049e-5,PARP1/LIG1/XRCC1/LIG3/INO80C/MCRS1/PCNA/RFC4/RFC2/RFC5/RFC3/CDK7/COPS7B/PARP2/ERCC3/RAD23B,16
R-HSA-74158,RNA Polymerase III Transcription,11/564,41/11230,0.2682926829268293,5.342068846220378,6.404751732681057,3.707038707952982e-6,3.951703262677879e-5,3.0514781785465594e-5,NFIB/NFIA/GTF3C2/GTF3C4/GTF3C3/TBP/POLR2H/POLR3C/GTF3C1/NFIX/GTF3C5,11
R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,11/564,41/11230,0.2682926829268293,5.342068846220378,6.404751732681057,3.707038707952982e-6,3.951703262677879e-5,3.0514781785465594e-5,NFIB/NFIA/GTF3C2/GTF3C4/GTF3C3/TBP/POLR2H/POLR3C/GTF3C1/NFIX/GTF3C5,11
R-HSA-380994,ATF4 activates genes in response to endoplasmic reticulum  stress,9/564,27/11230,0.3333333333333333,6.637115839243498,6.74343191051655,3.9609698066204785e-6,4.1805879345123074e-5,3.2282213535979304e-5,NFYC/PARN/EXOSC9/EXOSC2/EXOSC6/EXOSC8/EXOSC4/EXOSC3/DIS3,9
R-HSA-5693532,DNA Double-Strand Break Repair,24/564,170/11230,0.1411764705882353,2.8110137672090114,5.471141565190291,4.107288859392653e-6,4.2925195334436946e-5,3.314654167229159e-5,SMARCA5/NSD2/PARP1/XRCC6/XRCC5/XRCC1/FEN1/MAPK8/LIG3/MDC1/PAXIP1/BAZ1B/PCNA/CDK2/RFC4/RFC2/RFC5/RFC3/KPNA2/RIF1/PPP4R2/PARP2/H4C1/TP53BP1,24
R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,8/564,21/11230,0.38095238095238093,7.585275244849712,6.94559487294745,4.3820532855084635e-6,4.535212429467982e-5,3.5020599583726296e-5,LIG1/APEX1/FEN1/PCNA/RFC4/RFC2/RFC5/RFC3,8
R-HSA-9018519,Estrogen-dependent gene expression,22/564,149/11230,0.1476510067114094,2.9399305059736305,5.4814963909688865,4.917261971924193e-6,5.040193521222298e-5,3.8920028968063964e-5,KDM1A/GTF2F2/POLR2G/SMC1A/MED1/CXXC5/STAG1/SMC3/TBP/KPNA2/POLR2H/CREBBP/PRMT1/RAD21/DDX5/POLR2A/GTF2F1/H4C1/H3-3A/FKBP4/TLE3/USF2,22
R-HSA-453279,Mitotic G1 phase and G1/S transition,21/564,139/11230,0.1510791366906475,3.0081891933261904,5.478175942776092,5.572747730671238e-6,5.657665791329085e-5,4.368810752265572e-5,DHFR/RB1/TOP2A/MCM4/MCM5/MCM7/MCM2/CDK6/RBBP4/MCM6/ORC5/TYMS/POLA1/PCNA/SRC/CDK2/MCM3/PRIM2/CDK7/ORC2/ORC3,21
R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease,7/564,16/11230,0.4375,8.711214539007091,7.097604651948667,5.973535685167435e-6,6.007348151309892e-5,4.638833074280967e-5,EXOSC9/EXOSC2/EXOSC6/EXOSC8/EXOSC4/EXOSC3/DIS3,7
R-HSA-3214858,RMTs methylate histone arginines,15/564,78/11230,0.19230769230769232,3.8291052918712496,5.765398559555798,6.253370060617404e-6,6.229992976278648e-5,4.8107578823441324e-5,ACTL6B/SMARCA4/SMARCB1/PBRM1/H2AC21/ARID1B/SMARCC1/SMARCE1/SMARCD1/DNMT3A/PRMT1/ARID1A/H4C1/ARID2/SMARCC2,15
R-HSA-4655427,SUMOylation of DNA methylation proteins,7/564,17/11230,0.4117647058823529,8.198790154359616,6.830183425227247,9.716657303723674e-6,9.5907006349717e-5,7.405873305567167e-5,DNMT1/CBX2/PHC2/RNF2/CBX8/DNMT3A/RING1,7
R-HSA-5633007,Regulation of TP53 Activity,22/564,156/11230,0.14102564102564102,2.8080105473722496,5.229019994996426,1.0483403618623739e-5,1.0232917861865783e-4,7.901789047081112e-5,MTA2/BRD1/MBD3/TAF6/RBBP4/CHD3/CHD4/TAF5/GATAD2B/HDAC2/EHMT2/EHMT1/TBP/CDK2/RFC4/RFC2/RFC5/RFC3/SSRP1/NOC2L/SUPT16H/GATAD2A,22
R-HSA-6804758,Regulation of TP53 Activity through Acetylation,9/564,30/11230,0.3,5.973404255319149,6.272124651312502,1.0559296105114784e-5,1.0232917861865783e-4,7.901789047081112e-5,MTA2/BRD1/MBD3/RBBP4/CHD3/CHD4/GATAD2B/HDAC2/GATAD2A,9
R-HSA-176974,Unwinding of DNA,6/564,12/11230,0.5,9.955673758865249,7.137407172439517,1.1138723403404373e-5,1.0697188421647803e-4,8.260295591713818e-5,MCM4/MCM5/MCM7/MCM2/MCM6/MCM3,6
R-HSA-6782135,Dual incision in TC-NER,13/564,64/11230,0.203125,4.044492464539007,5.616495069037524,1.3919192573738567e-5,1.324808864607617e-4,1.0230083263781542e-4,AQR/POLR2G/PCNA/RFC4/RFC2/RFC5/RFC3/CDK7/POLR2H/XAB2/ISY1/ERCC3/POLR2A,13
R-HSA-381042,PERK regulates gene expression,9/564,32/11230,0.28125,5.600066489361702,5.99208782110451,1.8915404413358024e-5,1.723614826381684e-4,1.3309635570558673e-4,NFYC/PARN/EXOSC9/EXOSC2/EXOSC6/EXOSC8/EXOSC4/EXOSC3/DIS3,9
R-HSA-167161,HIV Transcription Initiation,11/564,48/11230,0.22916666666666666,4.563017139479905,5.6883733022303815,1.9241103596568516e-5,1.723614826381684e-4,1.3309635570558673e-4,GTF2F2/TAF6/POLR2G/TAF5/TBP/CDK7/POLR2H/GTF2B/ERCC3/POLR2A/GTF2F1,11
R-HSA-167162,RNA Polymerase II HIV Promoter Escape,11/564,48/11230,0.22916666666666666,4.563017139479905,5.6883733022303815,1.9241103596568516e-5,1.723614826381684e-4,1.3309635570558673e-4,GTF2F2/TAF6/POLR2G/TAF5/TBP/CDK7/POLR2H/GTF2B/ERCC3/POLR2A/GTF2F1,11
R-HSA-73776,RNA Polymerase II Promoter Escape,11/564,48/11230,0.22916666666666666,4.563017139479905,5.6883733022303815,1.9241103596568516e-5,1.723614826381684e-4,1.3309635570558673e-4,GTF2F2/TAF6/POLR2G/TAF5/TBP/CDK7/POLR2H/GTF2B/ERCC3/POLR2A/GTF2F1,11
R-HSA-73779,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,11/564,48/11230,0.22916666666666666,4.563017139479905,5.6883733022303815,1.9241103596568516e-5,1.723614826381684e-4,1.3309635570558673e-4,GTF2F2/TAF6/POLR2G/TAF5/TBP/CDK7/POLR2H/GTF2B/ERCC3/POLR2A/GTF2F1,11
R-HSA-75953,RNA Polymerase II Transcription Initiation,11/564,48/11230,0.22916666666666666,4.563017139479905,5.6883733022303815,1.9241103596568516e-5,1.723614826381684e-4,1.3309635570558673e-4,GTF2F2/TAF6/POLR2G/TAF5/TBP/CDK7/POLR2H/GTF2B/ERCC3/POLR2A/GTF2F1,11
R-HSA-76042,RNA Polymerase II Transcription Initiation And Promoter Clearance,11/564,48/11230,0.22916666666666666,4.563017139479905,5.6883733022303815,1.9241103596568516e-5,1.723614826381684e-4,1.3309635570558673e-4,GTF2F2/TAF6/POLR2G/TAF5/TBP/CDK7/POLR2H/GTF2B/ERCC3/POLR2A/GTF2F1,11
R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER,8/564,25/11230,0.32,6.371631205673759,6.182719806915241,1.9478750491011227e-5,1.7303623352848307e-4,1.3361739371904193e-4,LIG1/XRCC1/LIG3/PCNA/RFC4/RFC2/RFC5/RFC3,8
R-HSA-8851708,Signaling by FGFR2 IIIa TM,7/564,19/11230,0.3684210526315789,7.335759611795447,6.355688716305491,2.305066044672941e-5,2.014098691492914e-4,1.555273207018326e-4,GTF2F2/NCBP2/POLR2G/NCBP1/POLR2H/POLR2A/GTF2F1,7
R-HSA-9675151,Disorders of Developmental Biology,7/564,19/11230,0.3684210526315789,7.335759611795447,6.355688716305491,2.305066044672941e-5,2.014098691492914e-4,1.555273207018326e-4,NCOR1/RBBP5/ASH2L/HDAC3/SIN3A/TBL1XR1/NCOR2,7
R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,14/564,77/11230,0.18181818181818182,3.6202450032237268,5.305187237445937,2.4796034792784963e-5,2.1489896820413635e-4,1.6594351055162893e-4,PARP1/NUP62/MDC1/SMC1A/CBX2/PHC2/STAG1/RNF2/CBX8/NSMCE4A/SMC3/SMC6/RAD21/RING1,14
R-HSA-9679191,Potential therapeutics for SARS,16/564,98/11230,0.16326530612244897,3.250832247792734,5.146107698366723,2.712427955774034e-5,2.3318130652057422e-4,1.8006100691131535e-4,KDM1A/MTA2/MBD3/RBBP4/CHD3/CHD4/GATAD2B/HDAC2/PHF21A/SUDS3/RCOR1/TUBB/BRD4/FKBP4/MTA1/GATAD2A,16
R-HSA-5250941,Negative epigenetic regulation of rRNA expression,17/564,109/11230,0.1559633027522936,3.1054395211139307,5.079177645240324,2.8306467218957055e-5,2.4139755244326577e-4,1.8640553570715298e-4,SMARCA5/SIN3B/UBTF/DNMT1/HDAC2/SIRT1/SUDS3/POLR1G/TBP/CDK7/POLR2H/POLR1B/SAP30BP/ERCC3/H4C1/H3-3A/SIN3A,17
R-HSA-69206,G1/S Transition,18/564,121/11230,0.1487603305785124,2.962018639001231,4.989621861139207,3.195797001142759e-5,2.7037457168398263e-4,2.087813913862688e-4,DHFR/RB1/MCM4/MCM5/MCM7/MCM2/RBBP4/MCM6/ORC5/TYMS/POLA1/PCNA/CDK2/MCM3/PRIM2/CDK7/ORC2/ORC3,18
R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,10/564,42/11230,0.23809523809523808,4.7407970280310705,5.584983109509754,3.2270699807511033e-5,2.708705983843052e-4,2.0916441980500314e-4,CREB1/SMARCA4/SMARCB1/ARID1B/SMARCC1/SMARCE1/SMARCD1/ARID1A/SMARCC2/DPF2,10
R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),6/564,14/11230,0.42857142857142855,8.533434650455925,6.4855579775299494,3.3198096903359865e-5,2.7647790077329386e-4,2.1349434028312018e-4,LIG1/MLH1/PMS2/PCNA/MSH2/MSH6,6
R-HSA-76066,RNA Polymerase III Transcription Initiation From Type 2 Promoter,8/564,27/11230,0.2962962962962963,5.899658523771999,5.861244399099053,3.6570023904175565e-5,3.0219880218489267e-4,2.3335584408866008e-4,GTF3C2/GTF3C4/GTF3C3/TBP/POLR2H/POLR3C/GTF3C1/GTF3C5,8
R-HSA-9856651,MITF-M-dependent gene expression,16/564,102/11230,0.1568627450980392,3.1233486302322344,4.953613713581681,4.5053740136749446e-5,3.694406691213454e-4,2.8527955293067265e-4,CREB1/LIG1/MCM5/MCM2/SMARCA4/SMARCB1/ARID1B/SMARCC1/SMARCE1/SIRT1/SMARCD1/CDK2/ARID1A/SMARCC2/DPF2/SIN3A,16
R-HSA-69306,DNA Replication,23/564,184/11230,0.125,2.488918439716312,4.682595072980421,4.808203565940382e-5,3.912629771978967e-4,3.0213058967982153e-4,LIG1/MCM4/MCM5/MCM7/FEN1/MCM2/LIG3/MCM6/UBE2S/ORC5/POLA1/PCNA/CDK2/MCM3/RFC4/RFC2/RFC5/RFC3/PRIM2/ORC2/ORC3/H4C1/H3-3A,23
R-HSA-350054,Notch-HLH transcription pathway,8/564,28/11230,0.2857142857142857,5.688956433637284,5.7123752964436285,4.8966296294666365e-5,3.9246670563995744e-4,3.030601005336692e-4,NCOR1/HDAC2/RBPJ/CREBBP/HDAC3/SNW1/TBL1XR1/NCOR2,8
R-HSA-76061,RNA Polymerase III Transcription Initiation From Type 1 Promoter,8/564,28/11230,0.2857142857142857,5.688956433637284,5.7123752964436285,4.8966296294666365e-5,3.9246670563995744e-4,3.030601005336692e-4,GTF3C2/GTF3C4/GTF3C3/TBP/POLR2H/POLR3C/GTF3C1/GTF3C5,8
R-HSA-5358508,Mismatch Repair,6/564,15/11230,0.4,7.964539007092198,6.206512993516284,5.298895440211372e-5,4.2153899546756136e-4,3.255095235070929e-4,LIG1/MLH1/PMS2/PCNA/MSH2/MSH6,6
R-HSA-6807070,PTEN Regulation,18/564,126/11230,0.14285714285714285,2.844478216818642,4.787715989261174,5.541834690267105e-5,4.3759968739442474e-4,3.3791147974961995e-4,KDM1A/MTA2/MBD3/RBBP4/CHD3/CBX2/CHD4/PHC2/GATAD2B/HDAC2/RNF2/CBX8/RCOR1/EED/HDAC3/RING1/MTA1/GATAD2A,18
R-HSA-427413,NoRC negatively regulates rRNA expression,16/564,106/11230,0.1509433962264151,3.0054864177706406,4.770363471861254,7.271327877445271e-5,5.699437880409307e-4,4.4010668731905584e-4,SMARCA5/SIN3B/UBTF/DNMT1/HDAC2/SUDS3/POLR1G/TBP/CDK7/POLR2H/POLR1B/SAP30BP/ERCC3/H4C1/H3-3A/SIN3A,16
R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,13/564,75/11230,0.17333333333333334,3.4513002364066194,4.897806854988159,8.075817663992772e-5,6.283811408625032e-4,4.852316106986053e-4,MTA2/MBD3/RBBP4/CHD3/CBX3/CHD4/GATAD2B/HDAC2/EHMT2/H4C1/H3-3A/MTA1/GATAD2A,13
R-HSA-171319,Telomere Extension By Telomerase,7/564,23/11230,0.30434782608695654,6.059975331483195,5.585691359443491,9.405847212085299e-5,7.265676179770238e-4,5.610505354577196e-4,TERF2/NHP2/TERF2IP/DKC1/CDK2/NOP10/GAR1,7
R-HSA-68877,Mitotic Prometaphase,24/564,206/11230,0.11650485436893204,2.319768642842388,4.396135971896666,1.0299670194600215e-4,7.898883760750956e-4,6.099463909259651e-4,SMC2/CSNK1E/CENPC/MAD2L1/SMC1A/NUMA1/WAPL/STAG1/PDS5B/SMC3/BUB3/TUBB/YWHAG/TUBB3/NCAPH/NCAPD2/PPP2R5E/PDS5A/NCAPG/SMC4/RCC2/RAD21/AKAP9/DYNC1LI1,24
R-HSA-2514853,Condensation of Prometaphase Chromosomes,5/564,11/11230,0.45454545454545453,9.050612508059316,6.142674398260413,1.1263934088957358e-4,8.576681242020389e-4,6.622854479371921e-4,SMC2/NCAPH/NCAPD2/NCAPG/SMC4,5
R-HSA-8939211,ESR-mediated signaling,25/564,222/11230,0.11261261261261261,2.24226886460929,4.29879940910577,1.287772207287119e-4,9.735923212539496e-4,7.51801318475944e-4,KDM1A/GTF2F2/CREB1/GNG4/POLR2G/SMC1A/MED1/CXXC5/STAG1/SMC3/SRC/TBP/KPNA2/POLR2H/CREBBP/PRMT1/RAD21/DDX5/POLR2A/GTF2F1/H4C1/H3-3A/FKBP4/TLE3/USF2,25
R-HSA-68886,M Phase,38/564,405/11230,0.09382716049382717,1.8682251991944663,4.09218490360373,1.4622238067221326e-4,0.001097697590116756,8.476345566024521e-4,SMC2/RB1/NUP62/TMPO/NCAPD3/CSNK1E/CENPC/MAD2L1/SMC1A/NUMA1/UBE2S/NIPBL/WAPL/NCAPG2/STAG1/VRK1/PDS5B/SMC3/MAU2/BUB3/TUBB/RCC1/YWHAG/SET/TUBB3/LBR/NCAPH/NCAPD2/PPP2R5E/PDS5A/NCAPG/SMC4/RCC2/RAD21/H4C1/H3-3A/AKAP9/DYNC1LI1,38
R-HSA-9022692,Regulation of MECP2 expression and activity,8/564,33/11230,0.24242424242424243,4.826993337631635,5.062594468053654,1.751132922031823e-4,0.0013053899964237225,0.0010080132094434195,NCOR1/CREB1/HDAC2/LBR/HDAC3/SIN3A/TBL1XR1/NCOR2,8
R-HSA-9764560,Regulation of CDH1 Gene Transcription,15/564,103/11230,0.14563106796116504,2.8997108035529844,4.453755422373742,1.8306991686654133e-4,0.0013552259123592572,0.0010464961622049364,ZEB2/KDM1A/RB1/SMARCA4/RBBP4/HDAC2/SIRT1/ZMYM2/EED/ARID1A/CTBP2/H4C1/H3-3A/CTBP1/DNTTIP1,15
R-HSA-5685939,HDR through MMEJ (alt-NHEJ),5/564,12/11230,0.4166666666666667,8.296394799054374,5.815010905256521,1.8513978195112274e-4,0.0013610966038613576,0.0010510294699512012,PARP1/XRCC1/FEN1/LIG3/PARP2,5
R-HSA-8953750,Transcriptional Regulation by E2F6,8/564,34/11230,0.23529411764705882,4.6850229453483525,4.948316994995704,2.1904869131523215e-4,0.0015993555133016265,0.0012350113670404582,CBX5/RBBP4/CBX3/EHMT2/RNF2/EHMT1/EED/RING1,8
R-HSA-9730414,MITF-M-regulated melanocyte development,19/564,153/11230,0.12418300653594772,2.4726509989338528,4.2173901279907575,2.3400801918813447e-4,0.0016969561119357234,0.0013103778804519953,CREB1/LIG1/MCM5/MCM2/SMARCA4/SMARCB1/ZIC1/ARID1B/SMARCC1/SMARCE1/SIRT1/SMARCD1/CDK2/YWHAG/CREBBP/ARID1A/SMARCC2/DPF2/SIN3A,19
R-HSA-3214847,HATs acetylate histones,18/564,141/11230,0.1276595744680851,2.5418741511996377,4.23664032500565,2.4004733036041276e-4,0.0017289895551635135,0.0013351138857883554,KAT7/YEATS4/BRD1/HCFC1/MSL1/H2AC21/MCRS1/EP400/BRD8/DMAP1/MRGBP/USP22/TRRAP/HAT1/CREBBP/H4C1/DR1/SGF29,18
R-HSA-5654738,Signaling by FGFR2,12/564,73/11230,0.1643835616438356,3.273098222092684,4.480383808084236,2.5364150001197305e-4,0.0018146432148507601,0.0014012550548171171,HNRNPA1/GTF2F2/NCBP2/POLR2G/NCBP1/SRC/TIA1/HNRNPH1/POLR2H/POLR2A/GTF2F1/HNRNPM,12
R-HSA-69481,G2/M Checkpoints,19/564,156/11230,0.12179487179487179,2.4251000181851246,4.121589058642547,3.0112319847340886e-4,0.0021399821971510254,0.0016524795874119703,NSD2/MCM4/MCM5/MCM7/MCM2/MCM6/MDC1/ORC5/CDK2/MCM3/RFC4/RFC2/RFC5/RFC3/YWHAG/ORC2/ORC3/H4C1/TP53BP1,19
