ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0003678,DNA helicase activity,14/829,59/18662,0.23728813559322035,5.341702275561735,7.201568050878512,2.1540289749150155e-7,4.390417881223841e-6,3.461117764646728e-6,XRCC6/XRCC5/MCM4/MCM5/MCM7/MCM2/MCM6/MCM3/RFC4/RFC2/RFC5/RFC3/RECQL/ERCC3,14
GO:0008173,RNA methyltransferase activity,15/829,68/18662,0.22058823529411764,4.965763144823671,7.063620078448925,2.2368535728333366e-7,4.4289700742100065e-6,3.49150978736993e-6,FBLL1/RNMT/METTL16/NSUN5/PCIF1/TFB2M/BUD23/FBL/NOP2/TRMT1L/FTSJ3/EMG1/TRMT1/DIMT1/MEPCE,15
GO:0008649,rRNA methyltransferase activity,9/829,23/18662,0.391304347826087,8.80883201342634,8.079253052297334,3.004507553081747e-7,5.7836770396823626e-6,4.5594719884486155e-6,FBLL1/NSUN5/TFB2M/BUD23/FBL/NOP2/FTSJ3/EMG1/DIMT1,9
GO:0140102,"catalytic activity, acting on a rRNA",9/829,24/18662,0.375,8.441797346200241,7.865318673124495,4.6180420133279894e-7,8.5021658391553e-6,6.702550422300601e-6,FBLL1/NSUN5/TFB2M/BUD23/FBL/NOP2/FTSJ3/EMG1/DIMT1,9
GO:0042826,histone deacetylase binding,21/829,134/18662,0.15671641791044777,3.5279153088598023,6.331887135383641,4.662082278324695e-7,8.5021658391553e-6,6.702550422300601e-6,NCOR1/MTA2/PARP1/H1-4/H1-5/SFPQ/CBX5/MAPK8/RBBP4/HNRNPD/CHD4/NIPBL/HDAC2/SUDS3/KPNA2/PHF6/HDAC3/NUDT21/MTA1/AKAP8L/NCOR2,21
GO:0140223,general transcription initiation factor activity,14/829,67/18662,0.208955223880597,4.703887078479736,6.5483150322691905,1.139061639970483e-6,2.0240249141013968e-5,1.5956086130760613e-5,GTF2F2/UBTF/TAF6/TAF5/GTF3C2/GTF3C4/GTF3C3/TBP/TBPL1/GTF2B/GTF2F1/DR1/GTF3C1/GTF3C5,14
GO:0008168,methyltransferase activity,26/829,203/18662,0.12807881773399016,2.8832411297367,5.816776559511565,1.2145911504585774e-6,2.1042791681694853e-5,1.65887580812632e-5,FBLL1/RNMT/NSD2/DNMT1/KMT2A/SETMAR/METTL16/EHMT2/NSUN5/PCIF1/TFB2M/EHMT1/DNMT3A/BUD23/TYMS/FBL/NOP2/TRMT1L/FTSJ3/EMG1/PRMT1/TRMT1/DIMT1/SETD1A/TP53BP1/MEPCE,26
GO:0000175,3'-5'-RNA exonuclease activity,10/829,36/18662,0.2777777777777778,6.253183219407586,6.802154880431889,2.5140043519811663e-6,4.249280526641337e-5,3.349854322665533e-5,PARN/EXOSC10/EXOSC9/EXOSC2/TOE1/EXOSC4/EXOSC3/CNOT7/DIS3/PAN2,10
GO:0003688,DNA replication origin binding,7/829,16/18662,0.4375,9.848763570566948,7.634529185813007,2.6776482565370275e-6,4.418119623286095e-5,3.482956002863953e-5,KAT7/MCM5/MCM2/ORC5/POLA1/ORC2/ORC3,7
GO:0035925,mRNA 3'-UTR AU-rich region binding,9/829,29/18662,0.3103448275862069,6.986315045131235,6.955841748398184,2.894669935448654e-6,4.665130849455621e-5,3.677683467559e-5,ELAVL4/HNRNPA0/HNRNPD/TIA1/EXOSC9/EXOSC8/EXOSC4/NUDT21/ILF3,9
GO:0016741,"transferase activity, transferring one-carbon groups",26/829,214/18662,0.12149532710280374,2.7350371464324765,5.503938036045768,3.2954657075806443e-6,5.1903584894395145e-5,4.091738522091757e-5,FBLL1/RNMT/NSD2/DNMT1/KMT2A/SETMAR/METTL16/EHMT2/NSUN5/PCIF1/TFB2M/EHMT1/DNMT3A/BUD23/TYMS/FBL/NOP2/TRMT1L/FTSJ3/EMG1/PRMT1/TRMT1/DIMT1/SETD1A/TP53BP1/MEPCE,26
GO:0008327,methyl-CpG binding,9/829,30/18662,0.3,6.753437876960192,6.799716947483501,3.9729215842794955e-6,6.118299239790424e-5,4.82326620407265e-5,MBD3/DNMT1/CXXC5/UHRF1/LRWD1/MBD1/ZBTB21/PRMT1/CHTOP,9
GO:0000995,RNA polymerase III general transcription initiation factor activity,6/829,12/18662,0.5,11.255729794933655,7.662143686612063,5.539642992894597e-6,8.213606977668584e-5,6.475069524432286e-5,GTF3C2/GTF3C4/GTF3C3/TBP/GTF3C1/GTF3C5,6
GO:0016896,"RNA exonuclease activity, producing 5'-phosphomonoesters",10/829,39/18662,0.2564102564102564,5.772169125607003,6.43214498972128,5.570555958880569e-6,8.213606977668584e-5,6.475069524432286e-5,PARN/EXOSC10/EXOSC9/EXOSC2/TOE1/EXOSC4/EXOSC3/CNOT7/DIS3/PAN2,10
GO:0004540,RNA nuclease activity,18/829,123/18662,0.14634146341463414,3.294359939980582,5.504317432576885,8.196689788488987e-6,1.1833970882130975e-4,9.329127193477597e-5,RNASEH2A/RPP40/APEX1/FEN1/DBR1/PARN/RPP30/EXOSC10/EXOSC9/EXOSC2/TOE1/ELAC2/EXOSC4/EXOSC3/CNOT7/DIS3/PPP1R8/PAN2,18
GO:0004532,RNA exonuclease activity,10/829,41/18662,0.24390243902439024,5.490599899967637,6.206222015759555,9.062059632400225e-6,1.281634148010889e-4,1.0103563800678232e-4,PARN/EXOSC10/EXOSC9/EXOSC2/TOE1/EXOSC4/EXOSC3/CNOT7/DIS3/PAN2,10
GO:0008408,3'-5' exonuclease activity,12/829,60/18662,0.2,4.502291917973462,5.858422162048552,1.0666540236736452e-5,1.4783824768116723e-4,1.1654598700770987e-4,APEX1/TRIR/PARN/EXOSC10/EXOSC9/EXOSC2/TOE1/EXOSC4/EXOSC3/CNOT7/DIS3/PAN2,12
GO:0001221,transcription coregulator binding,18/829,127/18662,0.14173228346456693,3.190600571792217,5.340738068377798,1.2891261895921317e-5,1.75169499879872e-4,1.3809215529377014e-4,WIZ/CREB1/SMARCA4/CBX3/SMAD4/CHD4/MED1/ZNF618/MED25/HDAC2/EHMT2/EHMT1/EED/CREBBP/HDAC3/CTBP2/CTBP1/BAIAP2,18
GO:0000993,RNA polymerase II complex binding,9/829,35/18662,0.2571428571428571,5.7886610373944505,6.113771156106531,1.6053406903765843e-5,2.1394251892903324e-4,1.6865826281486785e-4,SCAF4/RPRD1A/PCIF1/SUPT4H1/GTF2B/WDR43/PAF1/BRD4/ELOF1,9
GO:0017069,snRNA binding,11/829,53/18662,0.20754716981132076,4.672189726198876,5.772102638213917,1.7128075455410477e-5,2.239576658603672e-4,1.7655354838844167e-4,LSM8/NCBP2/SART3/METTL16/RBM22/COIL/SNU13/TOE1/DDX21/LSM7/MEPCE,11
GO:0000217,DNA secondary structure binding,9/829,37/18662,0.24324324324324326,5.475760440778536,5.875597964232252,2.6113685674456296e-5,3.3512563282218916e-4,2.641910889871894e-4,MEN1/HMGB3/HMGB1/HMGB2/KMT2A/HNRNPD/MSH2/MSH6/SMC6,9
GO:0140658,ATP-dependent chromatin remodeler activity,7/829,22/18662,0.3181818181818182,7.162737142230508,6.235834028563265,3.158256458966817e-5,3.9794031382981896e-4,3.137100674074217e-4,CHD2/SMARCA5/SMARCA4/CHD3/CHD4/RSF1/SMARCAD1,7
GO:0042162,telomeric DNA binding,9/829,38/18662,0.23684210526315788,5.331661481810679,5.762916712055943,3.287948182644006e-5,4.0688358760219577e-4,3.207603584195939e-4,HNRNPA1/XRCC6/XRCC5/APEX1/HNRNPD/TERF2/TERF2IP/HNRNPA2B1/TP53BP1,9
GO:0004518,nuclease activity,24/829,218/18662,0.11009174311926606,2.4783258264074104,4.733728777322629,4.046900311722784e-5,4.92017880004191e-4,3.8787465591581257e-4,RNASEH2A/RPP40/XRCC1/APEX1/FEN1/PMS2/SETMAR/TRIR/DBR1/PARN/RPP30/NTHL1/EXOSC10/EXOSC9/EXOSC2/TOE1/ELAC2/EXOSC4/EXOSC3/CNOT7/DIS3/LAS1L/PPP1R8/PAN2,24
GO:0008170,N-methyltransferase activity,15/829,102/18662,0.14705882352941177,3.310508763215781,5.04488460640178,4.312269874526695e-5,5.152419005253448e-4,4.0618295188373036e-4,FBLL1/RNMT/NSD2/KMT2A/SETMAR/EHMT2/TFB2M/EHMT1/FBL/TRMT1L/PRMT1/TRMT1/DIMT1/SETD1A/TP53BP1,15
GO:0070063,RNA polymerase binding,11/829,59/18662,0.1864406779661017,4.197051787941363,5.302939849799742,4.932078164854471e-5,5.793101980074828e-4,4.5669019938616783e-4,SCAF4/RPRD1A/PCIF1/TCERG1/SUPT4H1/GTF2B/WDR43/DHX57/PAF1/BRD4/ELOF1,11
GO:0000400,four-way junction DNA binding,6/829,17/18662,0.35294117647058826,7.945221031717875,6.176776049742038,6.126765132926817e-5,6.834560293826338e-4,5.387919484310579e-4,MEN1/HMGB3/HMGB1/HMGB2/MSH2/MSH6,6
