#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NOP56	NOP58	9606.ENSP00000370589	9606.ENSP00000264279	0	0	0	0.869	0.978	0.997	0.800	0	0.999
NOP56	PWP2	9606.ENSP00000370589	9606.ENSP00000291576	0	0	0	0	0.564	0.967	0.540	0	0.992
NOP56	WDR3	9606.ENSP00000370589	9606.ENSP00000308179	0	0	0	0	0.858	0.981	0.540	0	0.998
NOP56	WDR75	9606.ENSP00000370589	9606.ENSP00000314193	0	0	0	0	0.696	0.976	0.500	0	0.996
NOP56	UTP4	9606.ENSP00000370589	9606.ENSP00000327179	0	0	0	0	0.846	0.979	0.540	0	0.998
NOP56	PES1	9606.ENSP00000370589	9606.ENSP00000346725	0	0	0	0	0.835	0.340	0.500	0	0.941
NOP56	PDCD11	9606.ENSP00000370589	9606.ENSP00000358812	0	0	0	0	0.855	0.945	0.540	0	0.996
NOP56	PUM3	9606.ENSP00000370589	9606.ENSP00000380982	0	0	0	0	0.833	0.558	0	0	0.923
NOP56	RSL1D1	9606.ENSP00000370589	9606.ENSP00000460871	0	0	0	0	0.844	0.938	0	0	0.989
NOP56	UTP14A	9606.ENSP00000370589	9606.ENSP00000377944	0	0	0	0	0.686	0.983	0.540	0	0.997
NOP56	TBL3	9606.ENSP00000370589	9606.ENSP00000454836	0	0	0	0	0.759	0.990	0.360	0	0.998
NOP56	WDR36	9606.ENSP00000370589	9606.ENSP00000423067	0	0	0	0	0.838	0.993	0.540	0	0.999
NOP56	SNU13	9606.ENSP00000370589	9606.ENSP00000383949	0	0	0	0	0.964	0.993	0.800	0	0.999
NOP56	WDR43	9606.ENSP00000370589	9606.ENSP00000384302	0	0	0	0	0.847	0.989	0.500	0	0.999
NOP58	UTP18	9606.ENSP00000264279	9606.ENSP00000225298	0	0	0	0	0.457	0.990	0.540	0	0.997
NOP58	RRP9	9606.ENSP00000264279	9606.ENSP00000232888	0	0	0	0	0.644	0.996	0.900	0	0.999
NOP58	UTP3	9606.ENSP00000264279	9606.ENSP00000254803	0	0	0	0	0.455	0.991	0.540	0	0.997
NOP58	UTP20	9606.ENSP00000264279	9606.ENSP00000261637	0	0	0	0	0.623	0.993	0.540	0	0.998
NOP58	UTP6	9606.ENSP00000264279	9606.ENSP00000261708	0	0	0	0	0.612	0.991	0.540	0	0.998
NOP58	PNO1	9606.ENSP00000264279	9606.ENSP00000263657	0	0	0	0	0.444	0.952	0	0	0.972
NOP58	WDR18	9606.ENSP00000264279	9606.ENSP00000476117	0	0	0	0	0.834	0	0.500	0	0.913
NOP58	RPP30	9606.ENSP00000264279	9606.ENSP00000389182	0	0	0	0	0.154	0	0.900	0	0.911
NOP58	PUM3	9606.ENSP00000264279	9606.ENSP00000380982	0	0	0	0	0.927	0.519	0	0	0.963
NOP58	PES1	9606.ENSP00000264279	9606.ENSP00000346725	0	0	0	0	0.864	0.288	0.500	0	0.947
NOP58	RSL1D1	9606.ENSP00000264279	9606.ENSP00000460871	0	0	0	0	0.889	0.962	0	0	0.995
NOP58	UTP14A	9606.ENSP00000264279	9606.ENSP00000377944	0	0	0	0	0.569	0.986	0.540	0	0.997
NOP58	PDCD11	9606.ENSP00000264279	9606.ENSP00000358812	0	0	0	0	0.821	0.966	0.540	0	0.996
NOP58	PWP2	9606.ENSP00000264279	9606.ENSP00000291576	0	0	0	0	0.577	0.967	0.540	0	0.993
NOP58	UTP4	9606.ENSP00000264279	9606.ENSP00000327179	0	0	0	0	0.727	0.991	0.540	0	0.998
NOP58	WDR75	9606.ENSP00000264279	9606.ENSP00000314193	0	0	0	0	0.809	0.991	0.500	0	0.999
NOP58	TBL3	9606.ENSP00000264279	9606.ENSP00000454836	0	0	0	0	0.827	0.993	0.360	0	0.999
NOP58	WDR36	9606.ENSP00000264279	9606.ENSP00000423067	0	0	0	0	0.838	0.993	0.540	0	0.999
NOP58	SNU13	9606.ENSP00000264279	9606.ENSP00000383949	0	0	0	0	0.834	0.995	0.800	0	0.999
NOP58	WDR3	9606.ENSP00000264279	9606.ENSP00000308179	0	0	0	0	0.839	0.992	0.540	0	0.999
NOP58	WDR43	9606.ENSP00000264279	9606.ENSP00000384302	0	0	0	0	0.884	0.991	0.500	0	0.999
NSMCE4A	SMC6	9606.ENSP00000358019	9606.ENSP00000404092	0	0	0	0	0.171	0.974	0.900	0	0.997
NUP62	NXF1	9606.ENSP00000471191	9606.ENSP00000436679	0	0	0	0	0.075	0.860	0.500	0	0.929
NXF1	SRSF1	9606.ENSP00000436679	9606.ENSP00000258962	0	0	0	0	0.123	0.754	0.650	0	0.918
NXF1	UPF3B	9606.ENSP00000436679	9606.ENSP00000276201	0	0	0	0	0.075	0.994	0.900	0	0.999
NXF1	THOC5	9606.ENSP00000436679	9606.ENSP00000420306	0	0	0	0	0.118	0.510	0.900	0	0.953
NXF1	RBM8A	9606.ENSP00000436679	9606.ENSP00000463058	0	0	0	0	0.075	0.994	0	0	0.994
ORC2	WDR18	9606.ENSP00000234296	9606.ENSP00000476117	0	0	0	0	0.049	0.954	0	0	0.954
ORC2	ORC3	9606.ENSP00000234296	9606.ENSP00000257789	0	0	0	0	0.260	0.999	0.900	0	0.999
ORC2	ORC5	9606.ENSP00000234296	9606.ENSP00000297431	0	0	0	0	0.503	0.999	0.900	0	0.999
ORC3	ORC5	9606.ENSP00000257789	9606.ENSP00000297431	0	0	0	0	0.508	0.997	0.900	0	0.999
PAF1	SUPT16H	9606.ENSP00000221265	9606.ENSP00000216297	0	0	0	0	0.062	0.986	0.540	0	0.993
PAF1	POLR2G	9606.ENSP00000221265	9606.ENSP00000301788	0	0	0	0	0.113	0.937	0	0	0.942
PAF1	SUPT6H	9606.ENSP00000221265	9606.ENSP00000319104	0	0	0	0	0.070	0.950	0.540	0	0.977
PAF1	SSRP1	9606.ENSP00000221265	9606.ENSP00000278412	0	0	0	0	0.114	0.963	0.540	0	0.983
PAF1	SUPT4H1	9606.ENSP00000221265	9606.ENSP00000225504	0	0	0	0	0.062	0.911	0.900	0	0.990
PAF1	POLR2A	9606.ENSP00000221265	9606.ENSP00000461879	0	0	0	0	0.062	0.996	0	0	0.996
PAF1	SUPT5H	9606.ENSP00000221265	9606.ENSP00000470252	0	0	0	0	0.268	0.984	0.900	0	0.998
PAF1	RTF1	9606.ENSP00000221265	9606.ENSP00000374280	0	0	0	0	0.112	0.997	0.900	0	0.999
PAPOLA	SYMPK	9606.ENSP00000216277	9606.ENSP00000245934	0	0	0	0	0.151	0.841	0.500	0	0.926
PARP1	PARP2	9606.ENSP00000355759	9606.ENSP00000250416	0	0	0	0.870	0.130	0.613	0.800	0	0.926
PARP1	XRCC5	9606.ENSP00000355759	9606.ENSP00000375978	0	0	0	0	0.277	0.879	0	0	0.909
PAXIP1	RBBP5	9606.ENSP00000384048	9606.ENSP00000264515	0	0	0	0	0.166	0.802	0.900	0	0.982
PAXIP1	TP53BP1	9606.ENSP00000384048	9606.ENSP00000371475	0	0	0	0	0.067	0.908	0.500	0	0.953
PBRM1	SMARCC1	9606.ENSP00000386593	9606.ENSP00000254480	0	0	0	0	0.191	0.958	0.720	0	0.989
PBRM1	SMARCE1	9606.ENSP00000386593	9606.ENSP00000323967	0	0	0	0	0.186	0.974	0.800	0	0.995
PBRM1	SMARCB1	9606.ENSP00000386593	9606.ENSP00000340883	0	0	0	0	0.109	0.992	0.720	0	0.997
PBRM1	SMARCA4	9606.ENSP00000386593	9606.ENSP00000343896	0	0	0	0.549	0.214	0.994	0.720	0	0.998
PBRM1	SMARCD1	9606.ENSP00000386593	9606.ENSP00000378414	0	0	0	0	0.067	0.991	0.800	0	0.998
PBRM1	SMARCC2	9606.ENSP00000386593	9606.ENSP00000449396	0	0	0	0	0.191	0.994	0.720	0	0.998
PCNA	RFC2	9606.ENSP00000368458	9606.ENSP00000055077	0	0	0	0	0.473	0.997	0.500	0	0.999
PCNA	RNASEH2A	9606.ENSP00000368458	9606.ENSP00000221486	0	0	0	0	0.512	0.833	0	0	0.915
PCNA	UHRF2	9606.ENSP00000368458	9606.ENSP00000276893	0	0	0	0	0.119	0.967	0	0	0.969
PCNA	RNASEH2B	9606.ENSP00000368458	9606.ENSP00000337623	0	0	0	0	0.192	0.900	0	0	0.915
PCNA	POLA1	9606.ENSP00000368458	9606.ENSP00000368358	0	0	0	0	0.591	0.844	0.720	0	0.980
PCNA	PRIM2	9606.ENSP00000368458	9606.ENSP00000484105	0	0	0	0	0.708	0	0.720	0	0.915
PCNA	RFC3	9606.ENSP00000368458	9606.ENSP00000369411	0	0	0	0	0.643	0.997	0.500	0	0.999
PCNA	RFC4	9606.ENSP00000368458	9606.ENSP00000376272	0	0	0	0	0.896	0.997	0.500	0	0.999
PCNA	RFC5	9606.ENSP00000368458	9606.ENSP00000408295	0	0	0	0	0.441	0.997	0.500	0	0.999
PDCD11	RBM28	9606.ENSP00000358812	9606.ENSP00000223073	0	0	0	0	0.835	0.516	0.400	0	0.948
PDCD11	UTP18	9606.ENSP00000358812	9606.ENSP00000225298	0	0	0	0	0.692	0.902	0.540	0	0.984
PDCD11	RRP9	9606.ENSP00000358812	9606.ENSP00000232888	0	0	0	0	0.417	0.966	0.540	0	0.990
PDCD11	UTP3	9606.ENSP00000358812	9606.ENSP00000254803	0	0	0	0	0.622	0.889	0.800	0	0.990
PDCD11	UTP20	9606.ENSP00000358812	9606.ENSP00000261637	0	0	0	0	0.924	0.934	0.800	0	0.998
PDCD11	UTP6	9606.ENSP00000358812	9606.ENSP00000261708	0	0	0	0	0.346	0.966	0.540	0	0.988
PDCD11	PWP2	9606.ENSP00000358812	9606.ENSP00000291576	0	0	0	0	0.837	0.843	0.540	0	0.987
PDCD11	TSR1	9606.ENSP00000358812	9606.ENSP00000301364	0	0	0	0	0.933	0	0	0	0.933
PDCD11	WDR3	9606.ENSP00000358812	9606.ENSP00000308179	0	0	0	0	0.872	0.937	0.540	0	0.995
PDCD11	WDR75	9606.ENSP00000358812	9606.ENSP00000314193	0	0	0	0	0.845	0.966	0.500	0	0.997
PDCD11	UTP4	9606.ENSP00000358812	9606.ENSP00000327179	0	0	0	0	0.907	0.966	0.540	0	0.998
PDCD11	PES1	9606.ENSP00000358812	9606.ENSP00000346725	0	0	0	0	0.874	0.398	0.500	0	0.959
PDCD11	RBM19	9606.ENSP00000358812	9606.ENSP00000442053	0	0	0	0	0.928	0.212	0	0	0.941
PDCD11	PUM3	9606.ENSP00000358812	9606.ENSP00000380982	0	0	0	0	0.903	0.273	0	0	0.927
PDCD11	POLR1B	9606.ENSP00000358812	9606.ENSP00000444136	0	0	0	0	0.929	0.482	0	0	0.962
PDCD11	RSL1D1	9606.ENSP00000358812	9606.ENSP00000460871	0	0	0	0	0.607	0.904	0	0	0.960
PDCD11	SNU13	9606.ENSP00000358812	9606.ENSP00000383949	0	0	0	0	0.203	0.927	0.540	0	0.970
PDCD11	WDR43	9606.ENSP00000358812	9606.ENSP00000384302	0	0	0	0	0.609	0.942	0.500	0	0.987
PDCD11	UTP14A	9606.ENSP00000358812	9606.ENSP00000377944	0	0	0	0	0.747	0.829	0.540	0	0.978
PDCD11	TBL3	9606.ENSP00000358812	9606.ENSP00000454836	0	0	0	0	0.894	0.936	0.360	0	0.995
PDCD11	WDR36	9606.ENSP00000358812	9606.ENSP00000423067	0	0	0	0	0.923	0.940	0.540	0	0.997
PDS5A	RAD21	9606.ENSP00000303427	9606.ENSP00000297338	0	0	0	0	0.336	0.953	0.500	0	0.983
PDS5A	WAPL	9606.ENSP00000303427	9606.ENSP00000298767	0	0	0	0	0.488	0.877	0.500	0	0.966
PDS5A	PDS5B	9606.ENSP00000303427	9606.ENSP00000313851	0	0	0	0.973	0.294	0.835	0.400	0	0.924
PDS5A	SMC1A	9606.ENSP00000303427	9606.ENSP00000323421	0	0	0	0	0.452	0.927	0.500	0	0.978
PDS5A	STAG1	9606.ENSP00000303427	9606.ENSP00000372689	0	0	0	0	0.378	0.731	0.500	0	0.909
PDS5A	SMC3	9606.ENSP00000303427	9606.ENSP00000354720	0	0	0	0	0.393	0.936	0.500	0	0.978
PDS5B	RAD21	9606.ENSP00000313851	9606.ENSP00000297338	0	0	0	0	0.393	0.967	0.500	0	0.989
PDS5B	WAPL	9606.ENSP00000313851	9606.ENSP00000298767	0	0	0	0	0.213	0.984	0.500	0	0.993
PDS5B	STAG1	9606.ENSP00000313851	9606.ENSP00000372689	0	0	0	0	0.384	0.916	0.500	0	0.972
PDS5B	SMC1A	9606.ENSP00000313851	9606.ENSP00000323421	0	0	0	0	0.604	0.927	0.500	0	0.984
PDS5B	SMC3	9606.ENSP00000313851	9606.ENSP00000354720	0	0	0	0	0.489	0.943	0.500	0	0.984
PELP1	RBBP5	9606.ENSP00000301396	9606.ENSP00000264515	0	0	0	0	0.062	0.071	0.900	0	0.905
PELP1	RNF2	9606.ENSP00000301396	9606.ENSP00000356480	0	0	0	0	0	0.065	0.900	0	0.902
PELP1	TAF6	9606.ENSP00000301396	9606.ENSP00000399982	0	0	0	0	0.062	0	0.900	0	0.902
PELP1	SENP3	9606.ENSP00000301396	9606.ENSP00000314029	0	0	0	0	0.067	0.836	0.900	0	0.983
PELP1	WDR18	9606.ENSP00000301396	9606.ENSP00000476117	0	0	0	0	0.191	0.990	0.800	0	0.998
PELP1	TEX10	9606.ENSP00000301396	9606.ENSP00000364037	0	0	0	0	0.137	0.865	0.900	0	0.987
PES1	RBM28	9606.ENSP00000346725	9606.ENSP00000223073	0	0	0	0	0.866	0.666	0	0	0.953
PES1	UTP3	9606.ENSP00000346725	9606.ENSP00000254803	0	0	0	0	0.850	0	0.500	0	0.922
PES1	WDR3	9606.ENSP00000346725	9606.ENSP00000308179	0	0	0	0	0.821	0	0.540	0	0.914
PES1	UTP4	9606.ENSP00000346725	9606.ENSP00000327179	0	0	0	0	0.820	0	0.540	0	0.914
PES1	RRP1B	9606.ENSP00000346725	9606.ENSP00000339145	0	0	0	0	0.590	0.913	0.540	0	0.982
PES1	UTP14A	9606.ENSP00000346725	9606.ENSP00000377944	0	0	0	0	0.698	0.399	0.500	0	0.901
PES1	WDR36	9606.ENSP00000346725	9606.ENSP00000423067	0	0	0	0	0.828	0	0.540	0	0.917
PES1	TBL3	9606.ENSP00000346725	9606.ENSP00000454836	0	0	0	0	0.833	0	0.540	0	0.920
PES1	PUM3	9606.ENSP00000346725	9606.ENSP00000380982	0	0	0	0	0.901	0.366	0	0	0.935
PES1	RPL7L1	9606.ENSP00000346725	9606.ENSP00000418221	0	0	0	0	0.565	0.941	0	0	0.973
PES1	RRP1	9606.ENSP00000346725	9606.ENSP00000417464	0	0	0	0	0.676	0.831	0.540	0	0.972
PES1	RSL1D1	9606.ENSP00000346725	9606.ENSP00000460871	0	0	0	0	0.835	0.957	0.540	0	0.996
PHC2	UBE2S	9606.ENSP00000257118	9606.ENSP00000264552	0	0	0	0	0.043	0.065	0.900	0	0.902
PHC2	RBBP4	9606.ENSP00000257118	9606.ENSP00000362592	0	0	0	0	0	0	0.900	0	0.900
PHC2	RNF2	9606.ENSP00000257118	9606.ENSP00000356480	0	0	0	0	0	0.864	0.900	0	0.985
PHC2	RING1	9606.ENSP00000257118	9606.ENSP00000363787	0	0	0	0	0.068	0.744	0.900	0	0.974
PHF21A	RCOR1	9606.ENSP00000398824	9606.ENSP00000262241	0	0	0	0	0.072	0.799	0.900	0	0.979
PHF21A	RAD23B	9606.ENSP00000398824	9606.ENSP00000350708	0	0	0	0	0.045	0.096	0.900	0	0.906
PHF21A	XRCC6	9606.ENSP00000398824	9606.ENSP00000352257	0	0	0	0	0	0.067	0.900	0	0.902
PHF21A	XRCC5	9606.ENSP00000398824	9606.ENSP00000375978	0	0	0	0	0.042	0.067	0.900	0	0.902
PHF6	RBBP4	9606.ENSP00000329097	9606.ENSP00000362592	0	0	0	0	0.175	0.966	0	0	0.970
PNO1	UTP18	9606.ENSP00000263657	9606.ENSP00000225298	0	0	0	0	0.409	0.945	0	0	0.966
PNO1	RRP9	9606.ENSP00000263657	9606.ENSP00000232888	0	0	0	0	0.419	0.924	0	0	0.954
PNO1	UTP3	9606.ENSP00000263657	9606.ENSP00000254803	0	0	0	0	0.286	0.924	0	0	0.943
PNO1	UTP20	9606.ENSP00000263657	9606.ENSP00000261637	0	0	0	0	0.156	0.924	0	0	0.933
PNO1	UTP6	9606.ENSP00000263657	9606.ENSP00000261708	0	0	0	0	0.419	0.924	0	0	0.954
PNO1	SNU13	9606.ENSP00000263657	9606.ENSP00000383949	0	0	0	0	0.264	0.924	0	0	0.942
PNO1	PWP2	9606.ENSP00000263657	9606.ENSP00000291576	0	0	0	0	0.416	0.912	0	0	0.946
PNO1	UTP4	9606.ENSP00000263657	9606.ENSP00000327179	0	0	0	0	0.414	0.951	0	0	0.970
PNO1	WDR43	9606.ENSP00000263657	9606.ENSP00000384302	0	0	0	0	0.418	0.946	0	0	0.967
PNO1	WDR75	9606.ENSP00000263657	9606.ENSP00000314193	0	0	0	0	0.426	0.953	0	0	0.971
PNO1	WDR36	9606.ENSP00000263657	9606.ENSP00000423067	0	0	0	0	0.420	0.924	0	0	0.954
PNO1	TBL3	9606.ENSP00000263657	9606.ENSP00000454836	0	0	0	0	0.303	0.924	0	0	0.945
PNO1	WDR3	9606.ENSP00000263657	9606.ENSP00000308179	0	0	0	0	0.322	0.969	0	0	0.978
PNO1	RIOK2	9606.ENSP00000263657	9606.ENSP00000283109	0	0	0	0	0.337	0.955	0	0	0.969
PNO1	UTP14A	9606.ENSP00000263657	9606.ENSP00000377944	0	0	0	0	0.338	0.982	0	0	0.988
PNO1	TSR1	9606.ENSP00000263657	9606.ENSP00000301364	0	0	0	0	0.538	0.981	0	0	0.990
POGZ	PSIP1	9606.ENSP00000271715	9606.ENSP00000370114	0	0	0	0	0.049	0.909	0	0	0.909
POLA1	PRIM2	9606.ENSP00000368358	9606.ENSP00000484105	0	0	0	0	0.883	0.997	0.900	0	0.999
POLR1B	TSR1	9606.ENSP00000444136	9606.ENSP00000301364	0	0	0	0	0.972	0.555	0	0	0.987
POLR1B	WDR3	9606.ENSP00000444136	9606.ENSP00000308179	0	0	0	0	0.940	0	0	0	0.940
POLR1B	POLR2H	9606.ENSP00000444136	9606.ENSP00000415536	0	0	0	0	0.117	0.995	0.800	0	0.999
POLR1B	WDR36	9606.ENSP00000444136	9606.ENSP00000423067	0	0	0	0	0.932	0.235	0	0	0.946
POLR1B	TBL3	9606.ENSP00000444136	9606.ENSP00000454836	0	0	0	0	0.888	0.279	0	0	0.916
POLR2A	SUPT16H	9606.ENSP00000461879	9606.ENSP00000216297	0	0	0	0	0.142	0.945	0.500	0	0.974
POLR2A	SUPT4H1	9606.ENSP00000461879	9606.ENSP00000225504	0	0	0	0	0.058	0.992	0.500	0	0.995
POLR2A	TBP	9606.ENSP00000461879	9606.ENSP00000230354	0	0	0	0	0	0.990	0.500	0	0.995
POLR2A	SSRP1	9606.ENSP00000461879	9606.ENSP00000278412	0	0	0	0	0.127	0.873	0.500	0	0.940
POLR2A	POLR2G	9606.ENSP00000461879	9606.ENSP00000301788	0	0	0	0	0.096	0.999	0.900	0	0.999
POLR2A	SUPT6H	9606.ENSP00000461879	9606.ENSP00000319104	0	0	0	0	0.146	0.997	0	0	0.997
POLR2A	RNGTT	9606.ENSP00000461879	9606.ENSP00000358497	0	0	0	0	0.112	0.901	0.500	0	0.952
POLR2A	RTF1	9606.ENSP00000461879	9606.ENSP00000374280	0	0	0	0	0.183	0.987	0	0	0.989
POLR2A	RPRD1A	9606.ENSP00000461879	9606.ENSP00000381984	0	0	0	0	0.049	0.888	0.500	0	0.942
POLR2A	TAF6	9606.ENSP00000461879	9606.ENSP00000399982	0	0	0	0	0.058	0.810	0.500	0	0.902
POLR2A	POLR2H	9606.ENSP00000461879	9606.ENSP00000415536	0	0	0	0	0.058	0.999	0.900	0	0.999
POLR2A	SUPT5H	9606.ENSP00000461879	9606.ENSP00000470252	0	0	0	0	0.188	0.997	0.500	0	0.999
POLR2G	SUPT16H	9606.ENSP00000301788	9606.ENSP00000216297	0	0	0	0	0.149	0.903	0.500	0	0.955
POLR2G	SUPT4H1	9606.ENSP00000301788	9606.ENSP00000225504	0	0	0	0	0.343	0.989	0.500	0	0.996
POLR2G	TBP	9606.ENSP00000301788	9606.ENSP00000230354	0	0	0	0	0.056	0.896	0.500	0	0.946
POLR2G	SSRP1	9606.ENSP00000301788	9606.ENSP00000278412	0	0	0	0	0.193	0.802	0.500	0	0.913
POLR2G	RTF1	9606.ENSP00000301788	9606.ENSP00000374280	0	0	0	0	0.110	0.896	0	0	0.903
POLR2G	RPRD1A	9606.ENSP00000301788	9606.ENSP00000381984	0	0	0	0	0.055	0.829	0.500	0	0.912
POLR2G	SUPT6H	9606.ENSP00000301788	9606.ENSP00000319104	0	0	0	0	0.097	0.948	0	0	0.951
POLR2G	POLR2H	9606.ENSP00000301788	9606.ENSP00000415536	0	0	0	0	0.267	0.998	0.900	0	0.999
POLR2G	SUPT5H	9606.ENSP00000301788	9606.ENSP00000470252	0	0	0	0	0.083	0.997	0.500	0	0.998
POLR2H	SUPT16H	9606.ENSP00000415536	9606.ENSP00000216297	0	0	0	0	0.075	0.859	0.500	0	0.929
POLR2H	SUPT4H1	9606.ENSP00000415536	9606.ENSP00000225504	0	0	0	0	0.170	0.986	0.500	0	0.993
POLR2H	TBP	9606.ENSP00000415536	9606.ENSP00000230354	0	0	0	0	0.292	0.905	0.500	0	0.963
POLR2H	SUPT6H	9606.ENSP00000415536	9606.ENSP00000319104	0	0	0	0	0.058	0.912	0	0	0.914
POLR2H	POLR3C	9606.ENSP00000415536	9606.ENSP00000334564	0	0	0	0	0.056	0.996	0.540	0	0.998
POLR2H	TAF6	9606.ENSP00000415536	9606.ENSP00000399982	0	0	0	0	0.135	0.800	0.500	0	0.905
POLR2H	SUPT5H	9606.ENSP00000415536	9606.ENSP00000470252	0	0	0	0	0.062	0.994	0.500	0	0.997
PPIH	PRPF6	9606.ENSP00000306614	9606.ENSP00000266079	0	0	0	0	0.163	0.800	0.720	0	0.949
PPIH	SART1	9606.ENSP00000306614	9606.ENSP00000310448	0	0	0	0	0.073	0.800	0.540	0	0.907
PPIH	SNRNP200	9606.ENSP00000306614	9606.ENSP00000317123	0	0	0	0	0.102	0.831	0.720	0	0.954
PPIH	SNRPE	9606.ENSP00000306614	9606.ENSP00000400591	0	0	0	0	0.389	0.846	0.720	0	0.971
PPIH	SNU13	9606.ENSP00000306614	9606.ENSP00000383949	0	0	0	0	0.193	0.998	0.720	0	0.999
PPIH	PRPF3	9606.ENSP00000306614	9606.ENSP00000315379	0	0	0	0	0.074	0.998	0.800	0	0.999
PPIL2	SNW1	9606.ENSP00000486725	9606.ENSP00000451129	0	0	0	0	0.067	0.927	0	0	0.929
PPP1R10	WDR82	9606.ENSP00000365694	9606.ENSP00000296490	0	0	0	0	0.242	0.656	0.720	0	0.920
PPP4R2	PPP4R3A	9606.ENSP00000349124	9606.ENSP00000450864	0	0	0	0	0.451	0.970	0.540	0	0.991
PQBP1	WBP11	9606.ENSP00000498362	9606.ENSP00000261167	0	0	0	0	0.109	0.838	0.800	0	0.968
PRMT1	SNRPE	9606.ENSP00000406162	9606.ENSP00000400591	0	0	0	0	0.124	0.078	0.900	0	0.912
PRPF18	SNRNP200	9606.ENSP00000367835	9606.ENSP00000317123	0	0	0	0	0	0.843	0.540	0	0.924
PRPF3	RBM42	9606.ENSP00000315379	9606.ENSP00000262633	0	0	0	0	0.107	0.904	0.540	0	0.957
PRPF3	PRPF6	9606.ENSP00000315379	9606.ENSP00000266079	0	0	0	0	0.203	0.997	0.900	0	0.999
PRPF3	SLU7	9606.ENSP00000315379	9606.ENSP00000297151	0	0	0	0	0.186	0.994	0	0	0.994
PRPF3	SART1	9606.ENSP00000315379	9606.ENSP00000310448	0	0	0	0	0.108	0.998	0.900	0	0.999
PRPF3	USP39	9606.ENSP00000315379	9606.ENSP00000312981	0	0	0	0	0.168	0.855	0.900	0	0.986
PRPF3	SNRPE	9606.ENSP00000315379	9606.ENSP00000400591	0	0	0	0	0.082	0.969	0.900	0	0.996
PRPF3	SNRNP200	9606.ENSP00000315379	9606.ENSP00000317123	0	0	0	0	0.129	0.994	0.900	0	0.999
PRPF3	SNU13	9606.ENSP00000315379	9606.ENSP00000383949	0	0	0	0	0.078	0.999	0.900	0	0.999
PRPF6	RBM42	9606.ENSP00000266079	9606.ENSP00000262633	0	0	0	0	0.182	0.860	0.540	0	0.942
PRPF6	SMNDC1	9606.ENSP00000266079	9606.ENSP00000358616	0	0	0	0	0.056	0.954	0	0	0.954
PRPF6	USP39	9606.ENSP00000266079	9606.ENSP00000312981	0	0	0	0	0.095	0.864	0.720	0	0.962
PRPF6	SNRNP200	9606.ENSP00000266079	9606.ENSP00000317123	0	0	0	0	0.375	0.999	0.900	0	0.999
PRPF6	SNRPE	9606.ENSP00000266079	9606.ENSP00000400591	0	0	0	0	0.164	0.994	0.900	0	0.999
PRPF6	SART1	9606.ENSP00000266079	9606.ENSP00000310448	0	0	0	0	0.412	0.999	0.900	0	0.999
PRPF6	SNU13	9606.ENSP00000266079	9606.ENSP00000383949	0	0	0	0	0.176	0.981	0.900	0	0.998
PUM3	RBM28	9606.ENSP00000380982	9606.ENSP00000223073	0	0	0	0	0.856	0.808	0	0	0.971
PUM3	WDR3	9606.ENSP00000380982	9606.ENSP00000308179	0	0	0	0	0.905	0	0	0	0.905
PUM3	WDR43	9606.ENSP00000380982	9606.ENSP00000384302	0	0	0	0	0.916	0	0	0	0.916
PUM3	RSL1D1	9606.ENSP00000380982	9606.ENSP00000460871	0	0	0	0	0.836	0.649	0	0	0.940
PUM3	TBL3	9606.ENSP00000380982	9606.ENSP00000454836	0	0	0	0	0.913	0.463	0	0	0.951
PUM3	WDR36	9606.ENSP00000380982	9606.ENSP00000423067	0	0	0	0	0.931	0.376	0	0	0.955
PWP2	UTP18	9606.ENSP00000291576	9606.ENSP00000225298	0	0	0	0	0.716	0.981	0.800	0	0.998
PWP2	RRP9	9606.ENSP00000291576	9606.ENSP00000232888	0	0	0	0.570	0.817	0.992	0.540	0	0.999
PWP2	UTP3	9606.ENSP00000291576	9606.ENSP00000254803	0	0	0	0	0.568	0.967	0.540	0	0.992
PWP2	UTP20	9606.ENSP00000291576	9606.ENSP00000261637	0	0	0	0	0.693	0.967	0.540	0	0.994
PWP2	UTP6	9606.ENSP00000291576	9606.ENSP00000261708	0	0	0	0	0.744	0.967	0.800	0	0.998
PWP2	RSL1D1	9606.ENSP00000291576	9606.ENSP00000460871	0	0	0	0	0.698	0.829	0.540	0	0.974
PWP2	SNU13	9606.ENSP00000291576	9606.ENSP00000383949	0	0	0	0	0.334	0.954	0.540	0	0.984
PWP2	UTP14A	9606.ENSP00000291576	9606.ENSP00000377944	0	0	0	0	0.573	0.920	0.540	0	0.983
PWP2	WDR75	9606.ENSP00000291576	9606.ENSP00000314193	0	0	0	0	0.762	0.972	0.500	0	0.996
PWP2	UTP4	9606.ENSP00000291576	9606.ENSP00000327179	0	0	0	0	0.829	0.967	0.540	0	0.997
PWP2	TBL3	9606.ENSP00000291576	9606.ENSP00000454836	0	0	0	0.552	0.831	0.988	0.800	0	0.999
PWP2	WDR36	9606.ENSP00000291576	9606.ENSP00000423067	0	0	0	0.550	0.881	0.993	0.800	0	0.999
PWP2	WDR43	9606.ENSP00000291576	9606.ENSP00000384302	0	0	0	0	0.839	0.967	0.500	0	0.997
PWP2	WDR3	9606.ENSP00000291576	9606.ENSP00000308179	0	0	0	0.551	0.841	0.992	0.800	0	0.999
